method,params,model,seed,train_score,test_score,grid_search_time,time,test_ind
traditional_gp,{},DT,11,0.9501278772378517,0.44578005115089514,0.00030732154846191406,244.92315340042114,"['(((((((""Delivery time"" / ""Heart Problem"") - (""Age"" / ""Heart Problem"")) / ""Delivery number"") + ""Delivery number"") - ((""Age"" + ((""Blood of Pressure"" * ""Blood of Pressure"") / (""Age"" / ""Delivery number""))) + (((""Blood of Pressure"" * ""Delivery number"") / (""Age"" * ""Blood of Pressure"")) - (""Delivery time"" - (""Age"" / ""Delivery number""))))) - ((""Delivery number"" - (((""Delivery number"" - ""Heart Problem"") * (""Heart Problem"" - ""Blood of Pressure"")) * ((""Heart Problem"" * ""Blood of Pressure"") / (""Delivery time"" / ""Delivery time"")))) * ""Blood of Pressure"")) + ((((((""Delivery number"" * ""Blood of Pressure"") * ""Heart Problem"") - ""Delivery number"") + (""Delivery time"" * ""Age"")) + (((""Age"" + ""Blood of Pressure"") + ""Age"") - ((""Delivery time"" - ""Delivery time"") * ((""Delivery time"" / ""Age"") / (""Age"" / ""Delivery time""))))) / ((""Heart Problem"" + (((""Blood of Pressure"" - ""Delivery number"") + (""Delivery time"" * ""Age"")) + ((""Blood of Pressure"" - ""Blood of Pressure"") / (""Delivery number"" + ""Delivery number"")))) - (((""Delivery number"" - (""Blood of Pressure"" + ""Delivery time"")) + ""Delivery time"") * (""Age"" - ""Heart Problem"")))))']"
traditional_gp,{},DT,12,0.950474274216729,0.44578005115089514,0.0002071857452392578,242.00022172927856,"['(((((""Delivery number"" * ((""Delivery number"" - ""Blood of Pressure"") + (""Heart Problem"" * ""Blood of Pressure""))) / (((""Delivery number"" + ""Heart Problem"") - ""Heart Problem"") + ((""Delivery number"" * ""Delivery time"") + (""Delivery time"" + ""Heart Problem"")))) / ""Heart Problem"") / (""Blood of Pressure"" - ((((""Delivery number"" - ""Heart Problem"") + (""Blood of Pressure"" + ""Age"")) / ((""Delivery number"" / ""Heart Problem"") + (""Heart Problem"" / ""Blood of Pressure""))) / ""Delivery time""))) - ((((((""Delivery number"" + ""Heart Problem"") - ""Heart Problem"") - ""Delivery number"") + ((""Delivery number"" + ""Age"") * ""Heart Problem"")) - ""Heart Problem"") - (((((""Delivery time"" * ""Age"") / (""Age"" / ""Heart Problem"")) - ""Heart Problem"") + (((""Delivery time"" * ""Age"") / (""Age"" / ""Heart Problem"")) - ""Heart Problem"")) + (""Heart Problem"" + (((""Age"" + ""Blood of Pressure"") - (""Delivery number"" / ""Heart Problem"")) / ""Heart Problem"")))))']"
traditional_gp,{},DT,10,0.950474274216729,0.4458646616541353,0.00021123886108398438,263.38489174842834,"['(((((((""Delivery time"" - ""Delivery number"") + (""Blood of Pressure"" / ""Age"")) / ((""Delivery time"" / ""Heart Problem"") / (""Age"" * ""Age""))) / ""Delivery number"") - ((((""Delivery number"" * ""Delivery number"") / (""Heart Problem"" * ""Heart Problem"")) / ((""Age"" * ""Delivery number"") / (""Delivery number"" / ""Heart Problem""))) + (((""Delivery time"" / ""Blood of Pressure"") - (""Heart Problem"" * ""Heart Problem"")) + ((""Blood of Pressure"" / ""Delivery number"") / (""Delivery number"" + ""Age""))))) + ((((""Delivery number"" * (""Heart Problem"" - ""Age"")) + ((""Blood of Pressure"" - ""Heart Problem"") - (""Delivery time"" + ""Age""))) + (((""Delivery number"" + ""Blood of Pressure"") / ""Heart Problem"") + (""Delivery number"" - (""Delivery time"" * ""Delivery time"")))) - ""Delivery time"")) - ((((""Delivery number"" / ""Blood of Pressure"") / (((""Delivery number"" / ""Age"") / (""Blood of Pressure"" / ""Delivery number"")) - ((""Age"" - ""Delivery number"") * (""Heart Problem"" + ""Delivery time"")))) / ((((""Blood of Pressure"" / ""Delivery number"") * ""Delivery number"") - ""Heart Problem"") - (((""Delivery number"" * ""Age"") / (""Heart Problem"" - ""Age"")) / (""Delivery time"" - (""Age"" * ""Delivery number""))))) - ""Delivery number""))']"
traditional_gp,{},DT,13,0.9833759590792839,0.44578005115089514,0.00027942657470703125,238.79591917991638,"['(((""Age"" / ((((""Age"" + ""Delivery time"") * (""Blood of Pressure"" / ""Age"")) - (""Delivery number"" / (""Blood of Pressure"" / ""Delivery time""))) / (((""Blood of Pressure"" * ""Heart Problem"") * (""Delivery time"" + ""Blood of Pressure"")) / ((""Delivery number"" - ""Delivery time"") + (""Blood of Pressure"" + ""Age""))))) + (((((""Heart Problem"" + ""Delivery number"") - (""Delivery time"" + ""Age"")) * ((""Blood of Pressure"" - ""Delivery time"") / ""Heart Problem"")) + (((""Delivery number"" + ""Age"") + (""Delivery time"" / ""Delivery number"")) + (""Age"" / (""Delivery time"" / ""Age"")))) / ((""Heart Problem"" - (""Blood of Pressure"" / ""Delivery time"")) + ((""Delivery number"" - ""Delivery time"") - ((""Delivery number"" - ""Delivery time"") / ""Blood of Pressure""))))) - ((((((""Age"" / ""Delivery number"") - ""Blood of Pressure"") + ((""Blood of Pressure"" / ""Age"") / (""Age"" * ""Heart Problem""))) + (((""Blood of Pressure"" + ""Age"") * (""Delivery number"" / ""Blood of Pressure"")) + ((""Age"" - ""Delivery number"") * ""Blood of Pressure""))) + ((((""Delivery number"" - ""Delivery time"") * (""Blood of Pressure"" * ""Blood of Pressure"")) + ""Age"") * ((""Delivery time"" + (""Delivery number"" / ""Delivery number"")) + (""Age"" / ""Heart Problem"")))) - ""Heart Problem""))']"
traditional_gp,{},DT,15,0.950474274216729,0.44578005115089514,0.00021839141845703125,219.95175170898438,"['(((((((""Delivery time"" * ""Age"") / (""Delivery time"" + ""Delivery time"")) / ((""Age"" - ""Age"") - (""Delivery time"" + ""Delivery number""))) - ((""Blood of Pressure"" + (""Blood of Pressure"" - ""Blood of Pressure"")) / ""Blood of Pressure"")) / (""Delivery time"" - (""Heart Problem"" - ((""Blood of Pressure"" + ""Blood of Pressure"") - (""Heart Problem"" + ""Delivery time""))))) - ((((""Blood of Pressure"" - ""Delivery time"") + (""Heart Problem"" + (""Delivery number"" + ""Heart Problem""))) + ""Blood of Pressure"") - ((((""Delivery time"" - ""Delivery time"") * (""Age"" * ""Delivery number"")) * (""Age"" / (""Blood of Pressure"" * ""Heart Problem""))) + (((""Delivery number"" / ""Heart Problem"") - (""Age"" + ""Age"")) * (""Heart Problem"" + ""Delivery number""))))) - ""Blood of Pressure"")']"
traditional_gp,{},DT,14,0.9501278772378517,0.6,0.0002129077911376953,233.66632866859436,"['(((""Blood of Pressure"" + ""Delivery time"") * (((((""Age"" / ""Age"") - (""Delivery number"" / ""Age"")) - (""Delivery number"" * ""Heart Problem"")) / ((""Heart Problem"" / ""Age"") + ""Delivery number"")) - ((((""Age"" / ""Delivery number"") + (""Blood of Pressure"" * ""Heart Problem"")) - ((""Delivery time"" - ""Blood of Pressure"") / ""Delivery time"")) - (((""Delivery number"" + ""Delivery time"") / (""Blood of Pressure"" / ""Age"")) + ((""Age"" / ""Heart Problem"") + ""Delivery time""))))) * (""Age"" - (((((""Delivery time"" / ""Heart Problem"") / (""Blood of Pressure"" * ""Blood of Pressure"")) * ((""Age"" * ""Blood of Pressure"") + (""Heart Problem"" - ""Blood of Pressure""))) + ""Delivery number"") - ((((""Delivery number"" - ""Heart Problem"") * (""Delivery time"" / ""Age"")) + ((""Blood of Pressure"" * ""Blood of Pressure"") + (""Heart Problem"" - ""Blood of Pressure""))) * (""Heart Problem"" - ""Blood of Pressure"")))))']"
traditional_gp,{},DT,16,0.9665544332210999,0.4458646616541353,0.00022149085998535156,239.62163424491882,"['(((((((""Blood of Pressure"" / ""Delivery time"") + (""Heart Problem"" * ""Age"")) + ((""Heart Problem"" * ""Delivery time"") - (""Blood of Pressure"" + ""Delivery time""))) * ""Delivery number"") + ""Delivery time"") * ((""Heart Problem"" / ""Age"") + ((((""Heart Problem"" / ""Heart Problem"") / (""Blood of Pressure"" * ""Delivery number"")) / ((""Delivery time"" * ""Delivery number"") * (""Blood of Pressure"" * ""Age""))) / ""Age""))) + ((((((""Delivery number"" / ""Delivery number"") + (""Age"" / ""Heart Problem"")) - ((""Heart Problem"" - ""Blood of Pressure"") - (""Heart Problem"" / ""Blood of Pressure""))) + ""Delivery number"") + ((((""Heart Problem"" + ""Blood of Pressure"") - (""Delivery time"" + ""Blood of Pressure"")) + ((""Blood of Pressure"" * ""Blood of Pressure"") - (""Delivery time"" / ""Heart Problem""))) - (((""Delivery time"" * ""Age"") + (""Heart Problem"" - ""Heart Problem"")) * ((""Age"" * ""Blood of Pressure"") + (""Delivery time"" - ""Delivery number""))))) * ""Age""))']"
traditional_gp,{},DT,17,0.9833004787383836,0.6473145780051152,0.00022029876708984375,259.85495114326477,"['((((""Delivery time"" - (""Blood of Pressure"" * ""Delivery number"")) / ""Blood of Pressure"") - (((((""Age"" + ""Heart Problem"") / ""Blood of Pressure"") + ""Delivery time"") - (""Heart Problem"" / ((""Delivery number"" / ""Delivery time"") * (""Age"" / ""Blood of Pressure"")))) + (((""Delivery time"" / (""Blood of Pressure"" - ""Delivery number"")) / ((""Age"" + ""Delivery time"") / (""Heart Problem"" * ""Delivery number""))) + (((""Blood of Pressure"" / ""Heart Problem"") * (""Blood of Pressure"" * ""Age"")) + ""Delivery time"")))) - ((((((""Delivery number"" * ""Heart Problem"") - (""Age"" * ""Blood of Pressure"")) + ((""Age"" + ""Delivery time"") * (""Delivery number"" + ""Delivery number""))) - (""Delivery number"" / ((""Age"" / ""Blood of Pressure"") + (""Heart Problem"" + ""Blood of Pressure"")))) - ((""Blood of Pressure"" / (""Blood of Pressure"" * (""Delivery number"" / ""Delivery time""))) / ((""Heart Problem"" / ""Delivery number"") * (""Heart Problem"" - ""Blood of Pressure"")))) / (((""Heart Problem"" / ""Delivery number"") / ""Delivery number"") + (((""Heart Problem"" / ""Delivery number"") + ""Delivery number"") / (""Age"" + (""Heart Problem"" + (""Age"" * ""Age"")))))))']"
traditional_gp,{},DT,19,0.9666666666666667,0.5,0.0002567768096923828,239.0013062953949,"['(((""Delivery number"" - (""Blood of Pressure"" / (((""Delivery time"" - ""Heart Problem"") + (""Heart Problem"" + ""Age"")) + (""Delivery time"" - ""Heart Problem"")))) / (((""Delivery number"" - ""Age"") / ""Heart Problem"") / ((((""Age"" + ""Delivery number"") * (""Age"" * ""Delivery time"")) * ""Age"") + (((""Delivery number"" - ""Blood of Pressure"") + ""Delivery number"") - (""Blood of Pressure"" / ""Age""))))) + ((""Blood of Pressure"" - ""Delivery number"") + (((((""Heart Problem"" * ""Heart Problem"") * (""Heart Problem"" + ""Delivery number"")) / (""Delivery number"" + (""Delivery number"" / ""Delivery time""))) - ((""Blood of Pressure"" + (""Blood of Pressure"" / ""Age"")) - ((""Delivery time"" - ""Age"") / ""Heart Problem""))) * ((""Blood of Pressure"" * ((""Heart Problem"" * ""Delivery time"") * (""Delivery number"" - ""Age""))) - (((""Age"" - ""Age"") - (""Blood of Pressure"" + ""Delivery time"")) * ((""Delivery time"" * ""Delivery number"") - (""Age"" + ""Blood of Pressure"")))))))']"
traditional_gp,{},DT,20,0.950474274216729,0.5466165413533834,0.0002593994140625,236.74664545059204,"['(((((((""Delivery time"" * ""Blood of Pressure"") - (""Delivery number"" - ""Blood of Pressure"")) - ((""Delivery time"" + ""Age"") + (""Delivery time"" * ""Delivery time""))) - (((""Blood of Pressure"" + ""Delivery time"") - (""Delivery number"" + ""Blood of Pressure"")) - ""Delivery time"")) / ((((""Age"" + ""Blood of Pressure"") * ""Age"") - ((""Delivery time"" / ""Blood of Pressure"") * (""Delivery time"" + ""Delivery time""))) + (((""Age"" * ""Heart Problem"") / (""Blood of Pressure"" * ""Age"")) - ""Age""))) * ""Delivery number"") / (""Delivery number"" / (((""Delivery number"" * (""Delivery time"" / ""Age"")) + (((""Age"" * ""Delivery time"") - (""Delivery number"" / ""Heart Problem"")) / ((""Age"" / ""Delivery number"") - ""Delivery time""))) + ((((""Delivery time"" / ""Delivery time"") * (""Age"" * ""Blood of Pressure"")) / ((""Heart Problem"" / ""Heart Problem"") + (""Delivery time"" / ""Delivery time""))) * ""Delivery time""))))']"
