fitness,depth,nodes,number_of_the_generation,time_since_the_start_of_the_evolution,seed
0.8660714285714285,2,14,1,1.0831389427185059,7
0.8660714285714285,2,14,2,2.16084885597229,7
0.8660714285714285,2,14,3,3.2250754833221436,7
0.8660714285714285,2,7,4,4.306816339492798,7
0.8660714285714285,2,11,5,5.529071807861328,7
0.8660714285714285,2,12,6,6.594236373901367,7
0.8660714285714285,2,11,7,7.639383554458618,7
0.8660714285714285,2,15,8,8.680026531219482,7
0.8660714285714285,2,15,9,9.71631669998169,7
0.8660714285714285,2,8,10,10.780368566513062,7
0.8660714285714285,2,8,11,12.026030540466309,7
0.8660714285714285,2,11,12,13.068225622177124,7
0.8660714285714285,2,14,13,14.106283187866211,7
0.8660714285714285,2,10,14,15.148768186569214,7
0.8660714285714285,2,12,15,16.170888423919678,7
0.8660714285714285,2,10,16,17.224265336990356,7
0.8660714285714285,2,13,17,18.477311372756958,7
0.8660714285714285,2,13,18,19.538469076156616,7
0.8660714285714285,2,8,19,20.594743251800537,7
0.8660714285714285,2,12,20,21.620437622070312,7
0.8660714285714285,2,9,21,22.660491228103638,7
0.8660714285714285,2,13,22,23.708561658859253,7
0.8660714285714285,2,16,23,24.962300539016724,7
0.8660714285714285,2,10,24,26.00825333595276,7
0.8660714285714285,2,13,25,27.07821559906006,7
0.8660714285714285,2,8,26,28.139156818389893,7
0.8660714285714285,2,14,27,29.189612865447998,7
0.8660714285714285,2,13,28,30.25007200241089,7
0.8660714285714285,2,12,29,31.529932737350464,7
0.8660714285714285,2,9,30,32.577234745025635,7
0.8660714285714285,2,14,31,33.62705183029175,7
0.8660714285714285,2,10,32,34.66765880584717,7
0.8660714285714285,2,16,33,35.70714092254639,7
0.8660714285714285,2,14,34,36.76120209693909,7
0.8660714285714285,2,10,35,37.98512673377991,7
0.8660714285714285,2,13,36,39.042457818984985,7
0.8660714285714285,2,16,37,40.065053939819336,7
0.8660714285714285,2,10,38,41.14357662200928,7
0.8660714285714285,2,9,39,42.20265769958496,7
0.8660714285714285,2,12,40,43.22619962692261,7
0.8660714285714285,2,10,41,44.432281255722046,7
0.8660714285714285,2,15,42,45.47946357727051,7
0.8660714285714285,2,13,43,46.50298285484314,7
0.8660714285714285,2,14,44,47.53425359725952,7
0.8660714285714285,2,11,45,48.59519720077515,7
0.8660714285714285,2,10,46,49.64990186691284,7
0.8660714285714285,2,16,47,50.86503481864929,7
0.8660714285714285,2,14,48,51.899426221847534,7
0.8660714285714285,2,16,49,52.919066429138184,7
0.8660714285714285,2,13,50,53.94764447212219,7
0.8660714285714285,2,13,51,54.968595027923584,7
0.8660714285714285,2,10,52,55.99909448623657,7
0.8660714285714285,2,16,53,57.22510886192322,7
0.8660714285714285,2,13,54,58.290443897247314,7
0.8660714285714285,2,6,55,59.38925909996033,7
0.8660714285714285,2,14,56,60.4542818069458,7
0.8660714285714285,2,11,57,61.533815145492554,7
0.8660714285714285,2,15,58,62.597880363464355,7
0.8660714285714285,2,11,59,63.87489032745361,7
0.8660714285714285,2,8,60,64.92594861984253,7
0.8660714285714285,2,16,61,65.97373962402344,7
0.8660714285714285,2,16,62,67.02377033233643,7
0.8660714285714285,2,12,63,68.0632905960083,7
0.8660714285714285,2,11,64,69.08231019973755,7
0.8660714285714285,2,14,65,70.28539371490479,7
0.8660714285714285,2,13,66,71.357492685318,7
0.8660714285714285,2,16,67,72.38733267784119,7
0.8660714285714285,2,16,68,73.45612692832947,7
0.8660714285714285,2,12,69,74.53703999519348,7
0.8660714285714285,2,10,70,75.5982620716095,7
0.8660714285714285,2,12,71,76.86253619194031,7
0.8660714285714285,2,14,72,77.93317008018494,7
0.8660714285714285,2,10,73,78.97887921333313,7
0.8660714285714285,2,14,74,80.0331506729126,7
0.8660714285714285,2,7,75,81.07274103164673,7
0.8660714285714285,2,10,76,82.17761850357056,7
0.8660714285714285,2,11,77,83.47188544273376,7
0.8660714285714285,2,14,78,84.52977848052979,7
0.8660714285714285,2,13,79,85.60883355140686,7
0.8660714285714285,2,10,80,86.68325352668762,7
0.8660714285714285,2,16,81,87.74418115615845,7
0.8660714285714285,2,15,82,88.80082726478577,7
0.8660714285714285,2,11,83,90.01565742492676,7
0.8660714285714285,2,14,84,91.05824494361877,7
0.8660714285714285,2,13,85,92.13737082481384,7
0.8660714285714285,2,10,86,93.20128130912781,7
0.8660714285714285,2,15,87,94.26118874549866,7
0.8660714285714285,2,9,88,95.35369324684143,7
0.8660714285714285,2,9,89,96.40932035446167,7
0.8660714285714285,2,7,90,97.48411130905151,7
0.8660714285714285,2,14,91,98.4543240070343,7
0.8660714285714285,2,13,92,99.52223587036133,7
0.8660714285714285,2,12,93,100.58214354515076,7
0.8660714285714285,2,16,94,101.82590222358704,7
0.8660714285714285,2,9,95,102.8707754611969,7
0.8660714285714285,2,16,96,103.94365787506104,7
0.8660714285714285,2,10,97,104.96853423118591,7
0.8660714285714285,2,16,98,105.98022818565369,7
0.8660714285714285,2,15,99,107.02327704429626,7
0.8660714285714285,2,14,100,108.22039771080017,7
0.8660714285714285,2,13,101,109.22539782524109,7
0.8660714285714285,2,15,102,110.15617632865906,7
0.8660714285714285,2,14,103,111.1894052028656,7
0.8660714285714285,2,12,104,112.18371343612671,7
0.8660714285714285,2,12,105,113.20237255096436,7
0.8660714285714285,2,14,106,114.13900876045227,7
0.8660714285714285,2,8,107,114.96230340003967,7
0.8660714285714285,2,10,108,115.95196890830994,7
0.8660714285714285,2,16,109,117.04437851905823,7
0.8660714285714285,2,11,110,118.12118554115295,7
0.8660714285714285,2,9,111,119.16626191139221,7
0.8660714285714285,2,8,112,120.42178201675415,7
0.8660714285714285,2,10,113,121.44271278381348,7
0.8660714285714285,2,15,114,122.46463680267334,7
0.8660714285714285,2,13,115,123.49539828300476,7
0.8660714285714285,2,15,116,124.49299240112305,7
0.8660714285714285,2,16,117,125.62868046760559,7
0.8660714285714285,2,8,118,126.93488192558289,7
0.8660714285714285,2,11,119,128.0474672317505,7
0.8660714285714285,2,16,120,129.1335265636444,7
0.8660714285714285,2,12,121,130.21766591072083,7
0.8660714285714285,2,12,122,131.27371096611023,7
0.8660714285714285,2,13,123,132.35456538200378,7
0.8660714285714285,2,12,124,133.79606676101685,7
0.8660714285714285,2,9,125,134.89690971374512,7
0.8660714285714285,2,14,126,135.94997644424438,7
0.8660714285714285,2,9,127,137.11478853225708,7
0.8660714285714285,2,15,128,138.17015886306763,7
0.8660714285714285,2,14,129,139.25626969337463,7
0.8660714285714285,2,12,130,140.53462553024292,7
0.8660714285714285,2,11,131,141.60703134536743,7
0.8660714285714285,2,9,132,142.66293573379517,7
0.8660714285714285,2,9,133,143.74302768707275,7
0.8660714285714285,2,15,134,144.78265261650085,7
0.8660714285714285,2,10,135,145.8666033744812,7
0.8660714285714285,2,11,136,147.12575960159302,7
0.8660714285714285,2,5,137,148.18646335601807,7
0.8660714285714285,2,6,138,149.22846174240112,7
0.8660714285714285,2,13,139,150.28339791297913,7
0.8660714285714285,2,15,140,151.34202361106873,7
0.8660714285714285,2,13,141,152.41466093063354,7
0.8660714285714285,2,16,142,153.62007212638855,7
0.8660714285714285,2,13,143,154.4758758544922,7
0.8660714285714285,2,13,144,155.30020380020142,7
0.8660714285714285,2,13,145,156.37680554389954,7
0.8660714285714285,2,16,146,157.44023442268372,7
0.8660714285714285,2,13,147,158.49236798286438,7
0.8660714285714285,2,16,148,159.74753737449646,7
0.8660714285714285,2,15,149,160.83982634544373,7
0.8660714285714285,2,14,150,161.88473200798035,7
0.8660714285714285,2,15,151,162.91923880577087,7
0.8660714285714285,2,14,152,163.97042775154114,7
0.8660714285714285,2,13,153,165.04304814338684,7
0.8660714285714285,2,12,154,166.28677773475647,7
0.8660714285714285,2,13,155,167.37235045433044,7
0.8660714285714285,2,12,156,168.41340327262878,7
0.8660714285714285,2,16,157,169.48090815544128,7
0.8660714285714285,2,11,158,170.5618245601654,7
0.8660714285714285,2,12,159,171.8721833229065,7
0.8660714285714285,2,15,160,172.9497892856598,7
0.8660714285714285,2,15,161,174.032541513443,7
0.8660714285714285,2,9,162,175.12611413002014,7
