method,params,model,seed,train_score,test_score,grid_search_time,time,test_ind
traditional_gp,{},DT,10,281740.9729509354,339303.4745263049,4.9591064453125e-05,135.71311688423157,"['(((((((""Day.Of.Week"" * (""Month"" - ""Day.Of.Week"")) - (""Month"" * (""Day.Of.Week"" - ""Month""))) / (((""Month"" + ""Day.Of.Week"") * (""Month"" + ""Month"")) + ""Day.Of.Week"")) + ""Day.Of.Week"") / (((((""Month"" + ""Returning.Visits"") - ""Month"") / (""Day.Of.Week"" + (""Day.Of.Week"" / ""Day""))) - ""Returning.Visits"") / (((""Returning.Visits"" - (""Month"" / ""Day"")) + ""Month"") * ""Day.Of.Week""))) + ""Returning.Visits"") - ""Day.Of.Week"")']"
traditional_gp,{},DT,11,281308.51874516497,333670.37577490316,5.3882598876953125e-05,138.20309233665466,"['((((""Day.Of.Week"" * ""Day.Of.Week"") + ""Day.Of.Week"") - (((((""Returning.Visits"" / ""Month"") * (""Day"" * ""Day.Of.Week"")) + ((""Day"" / ""Returning.Visits"") - ((""Month"" + ""Returning.Visits"") - ""Month""))) - ((((""Month"" + ""Day.Of.Week"") / (""Returning.Visits"" / ""Month"")) + ((""Day"" + ""Returning.Visits"") * (""Day"" - ""Month""))) + ((""Day.Of.Week"" * (""Day"" - ""Month"")) / ((""Day"" - ""Month"") + ""Day.Of.Week"")))) / (((""Month"" * ""Day.Of.Week"") - ""Day.Of.Week"") - ((((""Month"" * ""Day.Of.Week"") - ""Month"") + ""Day.Of.Week"") * (((""Day.Of.Week"" * ""Day.Of.Week"") - ""Month"") - ""Returning.Visits""))))) - ""Returning.Visits"")']"
traditional_gp,{},DT,12,274846.6463434322,318545.9017788572,4.57763671875e-05,134.28796935081482,"['((((((((""Month"" - ""Day"") * (""Month"" * ""Month"")) / ((""Returning.Visits"" / ""Month"") + (""Month"" * ""Returning.Visits""))) / (((""Day.Of.Week"" * ""Day.Of.Week"") - ""Month"") / ((""Day"" - ""Day"") - ""Month""))) - ""Returning.Visits"") * (((((""Month"" + ""Day.Of.Week"") - (""Day.Of.Week"" * ""Day.Of.Week"")) - ""Month"") - ((""Day.Of.Week"" * ""Day.Of.Week"") + ((""Month"" - ""Month"") - (""Month"" + ""Day.Of.Week"")))) + ""Returning.Visits"")) + (((""Day.Of.Week"" - (((""Month"" + ""Day.Of.Week"") - ""Month"") / ((""Month"" / ""Returning.Visits"") + (""Month"" / ""Returning.Visits"")))) - ""Month"") - ((((""Day"" - ""Month"") + ""Returning.Visits"") * (((""Month"" - ""Day"") * (""Month"" * ""Month"")) + ""Month"")) / (""Month"" - (((""Day"" - ""Day"") - ""Month"") - ((""Day.Of.Week"" * ""Day.Of.Week"") + (""Month"" - ""Month""))))))) + ""Month"")']"
traditional_gp,{},DT,13,279728.3350721281,339963.98486942623,4.792213439941406e-05,175.55700373649597,"['((((((((""Day"" * ""Month"") / (""Day.Of.Week"" / ""Day"")) * ((""Day.Of.Week"" - ""Returning.Visits"") - (""Returning.Visits"" + ""Month""))) - (""Returning.Visits"" * ""Returning.Visits"")) + (((""Month"" + (""Returning.Visits"" / ""Day.Of.Week"")) + ""Month"") + (((""Returning.Visits"" + ""Returning.Visits"") + (""Month"" / ""Month"")) * ""Month""))) / (((((""Returning.Visits"" + ""Day.Of.Week"") - ""Day"") / ((""Returning.Visits"" / ""Day"") + ""Returning.Visits"")) / (((""Day.Of.Week"" * ""Returning.Visits"") + (""Returning.Visits"" * ""Month"")) / ((""Day.Of.Week"" * ""Day.Of.Week"") - ""Month""))) * (""Returning.Visits"" * ""Returning.Visits""))) + (((""Day.Of.Week"" - ""Returning.Visits"") - ""Returning.Visits"") / ((((""Day.Of.Week"" * ""Day.Of.Week"") - ""Month"") - ""Day"") * ((((""Day"" + ""Day.Of.Week"") + (""Returning.Visits"" / ""Day.Of.Week"")) + ""Month"") * ""Day.Of.Week"")))) + ((""Day"" + (((((""Day.Of.Week"" * ""Month"") + (""Month"" - ""Returning.Visits"")) + ((""Returning.Visits"" / ""Returning.Visits"") / (""Day.Of.Week"" / ""Month""))) - (((""Month"" + ""Month"") + (""Day"" / ""Returning.Visits"")) - ((""Day.Of.Week"" / ""Day.Of.Week"") / (""Month"" * ""Returning.Visits"")))) * ((((""Day.Of.Week"" / ""Day"") * ""Month"") - ((""Month"" * ""Month"") - (""Returning.Visits"" / ""Day""))) - (((""Returning.Visits"" - ""Month"") - (""Day"" - ""Day"")) * ((""Day.Of.Week"" * ""Day.Of.Week"") + (""Day.Of.Week"" - ""Returning.Visits"")))))) + ((((""Day"" / ""Day.Of.Week"") + (((""Day"" * ""Month"") / (""Day.Of.Week"" / ""Day"")) * ((""Month"" * ""Month"") / (""Day.Of.Week"" - ""Month"")))) - (((""Day.Of.Week"" / ""Returning.Visits"") * ((""Month"" / ""Day"") * (""Day"" - ""Returning.Visits""))) * (((""Returning.Visits"" * ""Day.Of.Week"") / (""Day"" * ""Day"")) + ""Day.Of.Week""))) + (((((""Day.Of.Week"" + ""Day"") / (""Month"" - ""Day.Of.Week"")) * ((""Day.Of.Week"" * ""Day.Of.Week"") / (""Returning.Visits"" + ""Day""))) / (""Returning.Visits"" - ""Returning.Visits"")) - ((((""Day.Of.Week"" + ""Day.Of.Week"") * ""Returning.Visits"") + ((""Returning.Visits"" * ""Day"") * ""Month"")) / ((""Day.Of.Week"" * ""Day.Of.Week"") - (""Returning.Visits"" / ""Day.Of.Week"")))))))']"
traditional_gp,{},DT,14,281345.26635388396,325275.4497872734,4.696846008300781e-05,149.41552329063416,"['((""Day.Of.Week"" / ((((((""Returning.Visits"" - ""Returning.Visits"") * ""Returning.Visits"") * ""Month"") - (((""Day"" / ""Returning.Visits"") / (""Day.Of.Week"" - ""Returning.Visits"")) / ((""Day"" / ""Day.Of.Week"") - (""Month"" / ""Day.Of.Week"")))) / ((""Month"" / ((""Day.Of.Week"" - ""Day"") + (""Month"" + ""Month""))) - ""Returning.Visits"")) * (((((""Returning.Visits"" + ""Day.Of.Week"") - (""Month"" * ""Returning.Visits"")) * (""Day.Of.Week"" - ""Day"")) + (((""Day"" - ""Day.Of.Week"") - (""Month"" + ""Returning.Visits"")) * (""Day.Of.Week"" * ""Day.Of.Week""))) + (""Day.Of.Week"" - ""Day"")))) - (((((((""Returning.Visits"" + ""Month"") + (""Day"" + ""Returning.Visits"")) / ""Month"") + ""Month"") + ((((""Day.Of.Week"" / ""Month"") / ""Day.Of.Week"") + ((""Day.Of.Week"" * ""Day.Of.Week"") - (""Month"" + ""Returning.Visits""))) / (""Returning.Visits"" - (""Returning.Visits"" - (""Month"" - ""Month""))))) - ""Day.Of.Week"") - ""Returning.Visits""))']"
traditional_gp,{},DT,15,279509.9561213161,316265.0490956917,4.792213439941406e-05,141.33541083335876,"['((""Month"" + ""Returning.Visits"") - (((""Day.Of.Week"" - ""Month"") + ((((""Day.Of.Week"" + (""Month"" + ""Day.Of.Week"")) / (""Returning.Visits"" * (""Day"" / ""Day""))) / (((""Month"" / ""Returning.Visits"") - (""Month"" - ""Day"")) / ""Month"")) + (""Day.Of.Week"" * ""Day.Of.Week""))) + ((((""Day.Of.Week"" / (""Returning.Visits"" - ""Day.Of.Week"")) * (((""Returning.Visits"" * ""Returning.Visits"") + ""Day.Of.Week"") / ((""Month"" - ""Month"") + (""Day.Of.Week"" * ""Day.Of.Week"")))) * ((((""Day.Of.Week"" / ""Returning.Visits"") - ""Month"") + ((""Month"" / ""Returning.Visits"") + (""Month"" + ""Day""))) / ""Returning.Visits"")) + ((((""Day"" + (""Month"" + ""Returning.Visits"")) * (""Day"" + (""Returning.Visits"" + ""Day.Of.Week""))) * (((""Month"" + ""Month"") / ""Day.Of.Week"") / (""Returning.Visits"" * (""Day.Of.Week"" * ""Day.Of.Week"")))) / (""Day.Of.Week"" * ""Returning.Visits"")))))']"
traditional_gp,{},DT,16,277155.4162637644,340610.3949638004,4.935264587402344e-05,151.63478803634644,"['(((((((""Day.Of.Week"" * (""Day.Of.Week"" * ""Day.Of.Week"")) - ((""Month"" * ""Returning.Visits"") / (""Month"" / ""Returning.Visits""))) * (((""Month"" - ""Day.Of.Week"") - (""Day"" + ""Month"")) - (""Day.Of.Week"" - ""Returning.Visits""))) + (((""Returning.Visits"" * ""Returning.Visits"") / (""Day.Of.Week"" / ""Returning.Visits"")) / (((""Returning.Visits"" / ""Month"") - ""Returning.Visits"") - (""Month"" - ""Day"")))) + ""Month"") + (((""Returning.Visits"" * ""Day"") + (((""Returning.Visits"" * (""Day"" / ""Month"")) + ((""Day"" * ""Returning.Visits"") - (""Month"" - ""Month""))) - ""Returning.Visits"")) / (((((""Day"" / ""Month"") + ""Returning.Visits"") * ""Day.Of.Week"") - ((""Returning.Visits"" / ""Day"") * ""Day"")) / ((""Month"" + ""Month"") * ""Returning.Visits"")))) - (((""Month"" + ((((""Returning.Visits"" / ""Month"") - (""Day.Of.Week"" * ""Returning.Visits"")) - (""Month"" + ""Month"")) - ""Returning.Visits"")) * (((""Day.Of.Week"" + ((""Month"" / ""Month"") - ""Day.Of.Week"")) / ""Day"") - ((((""Returning.Visits"" / ""Month"") - ""Returning.Visits"") - ""Returning.Visits"") + (""Day"" - ((""Returning.Visits"" / ""Day"") * ""Day""))))) * ""Day.Of.Week""))']"
traditional_gp,{},DT,17,283554.14780234796,334616.63074459013,4.9591064453125e-05,145.93696188926697,"['((((((""Day.Of.Week"" + ((""Day"" + ""Month"") / (""Day.Of.Week"" * ""Month""))) * ""Returning.Visits"") * ((((""Month"" - ""Day"") + ""Day.Of.Week"") + ((""Month"" / ""Day.Of.Week"") + (""Month"" / ""Returning.Visits""))) / ((""Month"" / ""Day.Of.Week"") * ((""Day.Of.Week"" * ""Day"") + ""Month"")))) / (((((""Day"" - ""Day.Of.Week"") + ""Returning.Visits"") - (""Day.Of.Week"" * ""Day"")) + ""Month"") + ((((""Day.Of.Week"" * ""Month"") - (""Month"" + ""Day"")) / ((""Day"" - ""Month"") * (""Day.Of.Week"" - ""Month""))) + ""Day""))) + (((((""Day.Of.Week"" / ""Day"") + ""Day"") / (((""Day"" * ""Day"") + (""Returning.Visits"" - ""Day"")) + ""Month"")) * ""Returning.Visits"") / (((((""Day"" * ""Day"") + ""Returning.Visits"") - ((""Day.Of.Week"" / ""Returning.Visits"") + (""Day"" + ""Day.Of.Week""))) / (""Month"" + ((""Day.Of.Week"" * ""Returning.Visits"") + (""Returning.Visits"" / ""Day"")))) - ((""Day"" - ""Day"") + (""Day.Of.Week"" / ((""Returning.Visits"" + ""Returning.Visits"") * (""Day"" + ""Month""))))))) - ""Returning.Visits"")']"
traditional_gp,{},DT,18,280073.1438693571,326018.7301973922,4.76837158203125e-05,140.8360629081726,"['((((((""Day.Of.Week"" * ""Day.Of.Week"") - ""Day"") + ""Day.Of.Week"") - ""Month"") - ((""Day"" + (((""Day.Of.Week"" * ""Day.Of.Week"") * ""Day.Of.Week"") / (((""Day.Of.Week"" * ""Day.Of.Week"") / (""Day.Of.Week"" * ""Day.Of.Week"")) - ((""Month"" * ""Day.Of.Week"") + ""Day"")))) / ""Month"")) - ((((((""Returning.Visits"" / (""Returning.Visits"" + ""Returning.Visits"")) - ((""Day.Of.Week"" / ""Day"") / (""Day.Of.Week"" - ""Day.Of.Week""))) + (((""Month"" / ""Month"") - ""Returning.Visits"") * ""Day"")) / (""Day.Of.Week"" * (((""Returning.Visits"" + ""Day"") + ""Day.Of.Week"") + ((""Month"" + ""Month"") * ""Day.Of.Week"")))) - ""Day"") + ""Returning.Visits""))']"
traditional_gp,{},DT,19,278979.85422337777,330187.32193916617,4.76837158203125e-05,161.02989530563354,"['(((((((""Day"" * ""Day.Of.Week"") + ((""Returning.Visits"" / ""Month"") + (""Day.Of.Week"" * ""Month""))) * ""Day"") + ""Day"") - ((((""Returning.Visits"" * (""Day.Of.Week"" / ""Returning.Visits"")) + ((""Month"" / ""Day.Of.Week"") * ""Month"")) / ((""Day"" - ""Month"") / ((""Returning.Visits"" * ""Day.Of.Week"") / (""Day"" * ""Day"")))) - ((((""Month"" + ""Day.Of.Week"") / (""Day.Of.Week"" - ""Month"")) * (""Day"" + ""Day"")) - ((""Day.Of.Week"" - ""Month"") - ((""Day"" * ""Day.Of.Week"") * (""Returning.Visits"" / ""Day.Of.Week"")))))) / ((((""Day.Of.Week"" / ((""Month"" - ""Day.Of.Week"") / (""Returning.Visits"" + ""Day""))) / (((""Returning.Visits"" - ""Day.Of.Week"") * (""Day.Of.Week"" / ""Returning.Visits"")) + ""Month"")) * ""Month"") / ((""Returning.Visits"" / (((""Returning.Visits"" * ""Day.Of.Week"") / (""Month"" * ""Day.Of.Week"")) / ""Day.Of.Week"")) / ((((""Day"" + ""Month"") - ""Month"") - ((""Day"" / ""Day.Of.Week"") / (""Day.Of.Week"" + ""Returning.Visits""))) - ((""Month"" - (""Returning.Visits"" / ""Day"")) + ((""Day.Of.Week"" - ""Returning.Visits"") / (""Day.Of.Week"" / ""Month""))))))) - ((""Returning.Visits"" + ((""Day.Of.Week"" / ((""Day.Of.Week"" + (""Month"" + ""Day.Of.Week"")) * ((""Returning.Visits"" / ""Day"") * (""Month"" / ""Day"")))) + (((""Day.Of.Week"" - (""Day.Of.Week"" * ""Day.Of.Week"")) + (""Day.Of.Week"" - (""Day.Of.Week"" - ""Month""))) + (""Month"" / ""Day"")))) - ""Day.Of.Week""))']"
