fitness,depth,nodes,number_of_the_generation,time_since_the_start_of_the_evolution,seed
290287.34400833724,2,14,1,0.6034238338470459,23
290287.34400833724,2,14,2,1.231309413909912,23
290287.34400833724,2,15,3,1.8173394203186035,23
290287.34400833724,2,11,4,2.4809396266937256,23
290287.34400833724,2,11,5,3.108011245727539,23
290287.34400833724,2,11,6,3.833804130554199,23
290287.34400833724,2,14,7,4.454557418823242,23
290287.34400833724,2,12,8,5.073402166366577,23
290287.34400833724,2,10,9,5.665728330612183,23
290287.34400833724,2,12,10,6.274433135986328,23
290287.34400833724,2,10,11,6.904195785522461,23
290287.34400833724,2,11,12,7.626274824142456,23
290287.34400833724,2,15,13,8.254922151565552,23
290287.34400833724,2,7,14,8.879366636276245,23
290287.34400833724,2,15,15,9.501774787902832,23
290287.34400833724,2,8,16,10.094240665435791,23
290287.34400833724,2,13,17,10.736125230789185,23
290287.34400833724,2,11,18,11.531335353851318,23
290287.34400833724,2,15,19,12.104873657226562,23
290287.34400833724,2,11,20,12.590890407562256,23
290287.34400833724,2,12,21,13.03880524635315,23
290287.34400833724,2,10,22,13.504729509353638,23
290287.34400833724,2,10,23,13.955834150314331,23
290287.34400833724,2,15,24,14.523241758346558,23
290287.34400833724,2,12,25,14.978339433670044,23
290287.34400833724,2,13,26,15.463871479034424,23
290287.34400833724,2,10,27,15.95919132232666,23
290287.34400833724,2,13,28,16.430339097976685,23
290287.34400833724,2,9,29,16.90495228767395,23
290287.34400833724,2,14,30,17.455785989761353,23
290287.34400833724,2,7,31,17.941993951797485,23
290287.34400833724,2,10,32,18.409571409225464,23
290287.34400833724,2,14,33,18.960259914398193,23
290287.34400833724,2,9,34,19.446250200271606,23
290287.34400833724,2,13,35,19.89915180206299,23
290287.34400833724,2,13,36,20.46440815925598,23
290287.34400833724,2,14,37,20.93108057975769,23
290287.34400833724,2,9,38,21.4431414604187,23
290287.34400833724,2,9,39,22.077188730239868,23
290287.34400833724,2,12,40,22.7082257270813,23
290287.34400833724,2,12,41,23.32025718688965,23
290287.34400833724,2,12,42,24.0417799949646,23
290287.34400833724,2,14,43,24.665845155715942,23
290287.34400833724,2,14,44,25.273543119430542,23
290287.34400833724,2,12,45,25.82387924194336,23
290287.34400833724,2,7,46,26.45178508758545,23
290287.34400833724,2,14,47,27.13803505897522,23
290287.34400833724,2,9,48,27.745500564575195,23
290287.34400833724,2,12,49,28.34310555458069,23
290287.34400833724,2,15,50,28.938714265823364,23
290287.34400833724,2,4,51,29.5167179107666,23
290287.34400833724,2,9,52,30.131267070770264,23
290287.34400833724,2,11,53,30.872859239578247,23
290287.34400833724,2,9,54,31.457072019577026,23
290287.34400833724,2,7,55,32.06098985671997,23
290287.34400833724,2,11,56,32.66594743728638,23
290287.34400833724,2,16,57,33.2652542591095,23
290287.34400833724,2,16,58,33.88125705718994,23
290287.34400833724,2,7,59,34.61197805404663,23
290287.34400833724,2,7,60,35.2356538772583,23
290287.34400833724,2,14,61,35.85860776901245,23
290287.34400833724,2,16,62,36.47485303878784,23
290287.34400833724,2,11,63,37.12912464141846,23
290287.34400833724,2,10,64,37.75981616973877,23
290287.34400833724,2,10,65,38.57141947746277,23
290287.34400833724,2,16,66,39.188708543777466,23
290287.34400833724,2,13,67,39.76395320892334,23
290287.34400833724,2,10,68,40.36231541633606,23
290287.34400833724,2,12,69,40.95085787773132,23
290287.34400833724,2,16,70,41.58005905151367,23
290287.34400833724,2,13,71,42.28334045410156,23
290287.34400833724,2,11,72,42.88199758529663,23
290287.34400833724,2,12,73,43.47896981239319,23
290287.34400833724,2,12,74,44.090641260147095,23
290287.34400833724,2,14,75,44.706117153167725,23
290287.34400833724,2,14,76,45.33217430114746,23
290287.34400833724,2,10,77,46.0545597076416,23
290287.34400833724,2,14,78,46.62493920326233,23
290287.34400833724,2,10,79,47.23269772529602,23
290287.34400833724,2,10,80,47.83786940574646,23
290287.34400833724,2,15,81,48.427390575408936,23
290287.34400833724,2,14,82,49.031479358673096,23
290287.34400833724,2,14,83,49.746750593185425,23
290287.34400833724,2,16,84,50.37272500991821,23
290287.34400833724,2,16,85,50.99749255180359,23
290287.34400833724,2,11,86,51.60130167007446,23
290287.34400833724,2,14,87,52.229032039642334,23
290287.34400833724,2,13,88,52.98292803764343,23
290287.34400833724,2,15,89,53.64903688430786,23
290287.34400833724,2,14,90,54.27654242515564,23
290287.34400833724,2,10,91,54.867706537246704,23
290287.34400833724,2,14,92,55.47694110870361,23
290287.34400833724,2,6,93,56.150126218795776,23
290287.34400833724,2,15,94,56.87682747840881,23
290287.34400833724,2,14,95,57.43848443031311,23
290287.34400833724,2,12,96,58.04013109207153,23
290287.34400833724,2,14,97,58.64535665512085,23
290287.34400833724,2,12,98,59.267672538757324,23
290287.34400833724,2,16,99,59.83404326438904,23
290287.34400833724,2,8,100,60.55820918083191,23
290287.34400833724,2,16,101,61.12338376045227,23
290287.34400833724,2,4,102,61.67438530921936,23
290287.34400833724,2,16,103,62.123491525650024,23
290287.34400833724,2,12,104,62.59072422981262,23
290287.34400833724,2,15,105,63.05127143859863,23
290287.34400833724,2,9,106,63.6023313999176,23
290287.34400833724,2,8,107,64.08618330955505,23
290287.34400833724,2,12,108,64.52206778526306,23
290287.34400833724,2,5,109,64.95000505447388,23
290287.34400833724,2,9,110,65.43278670310974,23
290287.34400833724,2,12,111,65.96404147148132,23
290287.34400833724,2,12,112,66.70064616203308,23
290287.34400833724,2,16,113,67.15815114974976,23
290287.34400833724,2,14,114,67.58989334106445,23
290287.34400833724,2,9,115,68.06174039840698,23
290287.34400833724,2,16,116,68.51315832138062,23
290287.34400833724,2,12,117,68.95851349830627,23
290287.34400833724,2,14,118,69.5306670665741,23
290287.34400833724,2,8,119,69.9930784702301,23
290287.34400833724,2,16,120,70.45670652389526,23
290287.34400833724,2,10,121,70.91616463661194,23
290287.34400833724,2,12,122,71.36878156661987,23
290287.34400833724,2,12,123,71.88294649124146,23
290287.34400833724,2,7,124,72.44342756271362,23
290287.34400833724,2,12,125,72.89789390563965,23
290287.34400833724,2,9,126,73.37753796577454,23
290287.34400833724,2,16,127,73.92583179473877,23
290287.34400833724,2,11,128,74.56336379051208,23
290287.34400833724,2,16,129,75.15992045402527,23
290287.34400833724,2,12,130,75.92246556282043,23
290287.34400833724,2,6,131,76.55790495872498,23
290287.34400833724,2,13,132,77.16372084617615,23
290287.34400833724,2,10,133,77.77677059173584,23
290287.34400833724,2,14,134,78.37435293197632,23
290287.34400833724,2,14,135,78.99599313735962,23
290287.34400833724,2,12,136,79.76076579093933,23
290287.34400833724,2,7,137,80.39505696296692,23
290287.34400833724,2,6,138,80.95902824401855,23
290287.34400833724,2,15,139,81.6776270866394,23
290287.34400833724,2,9,140,82.25777292251587,23
290287.34400833724,2,8,141,82.84295654296875,23
290287.34400833724,2,9,142,83.63128566741943,23
290287.34400833724,2,15,143,84.23316955566406,23
290287.34400833724,2,15,144,84.79963946342468,23
290287.34400833724,2,9,145,85.38943409919739,23
290287.34400833724,2,14,146,85.98061013221741,23
290287.34400833724,2,11,147,86.57274603843689,23
290287.34400833724,2,15,148,87.31875801086426,23
290287.34400833724,2,14,149,87.926260471344,23
290287.34400833724,2,9,150,88.52104473114014,23
290287.34400833724,2,10,151,89.1672420501709,23
290287.34400833724,2,9,152,89.75603413581848,23
290287.34400833724,2,14,153,90.3726577758789,23
290287.34400833724,2,5,154,91.12970876693726,23
290287.34400833724,2,13,155,91.61008620262146,23
290287.34400833724,2,5,156,92.07991003990173,23
290287.34400833724,2,16,157,92.55830645561218,23
290287.34400833724,2,14,158,93.0420618057251,23
290287.34400833724,2,11,159,93.49648928642273,23
290287.34400833724,2,13,160,94.0444655418396,23
290287.34400833724,2,13,161,94.51415491104126,23
290287.34400833724,2,8,162,94.96664094924927,23
290287.34400833724,2,7,163,95.43179059028625,23
290287.34400833724,2,14,164,95.89094662666321,23
290287.34400833724,2,15,165,96.45097327232361,23
290287.34400833724,2,9,166,96.89355063438416,23
290287.34400833724,2,11,167,97.4264030456543,23
290287.34400833724,2,5,168,98.01530194282532,23
290287.34400833724,2,15,169,98.4857223033905,23
290287.34400833724,2,13,170,99.0428364276886,23
290287.34400833724,2,9,171,99.79382085800171,23
290287.34400833724,2,16,172,100.38096380233765,23
290287.34400833724,2,9,173,101.03938221931458,23
290287.34400833724,2,7,174,101.65368151664734,23
290287.34400833724,2,11,175,102.27021503448486,23
290287.34400833724,2,5,176,102.9075915813446,23
290287.34400833724,2,9,177,103.64420795440674,23
290287.34400833724,2,5,178,104.25084352493286,23
290287.34400833724,2,5,179,104.94118118286133,23
290287.34400833724,2,6,180,105.56666231155396,23
290287.34400833724,2,15,181,106.20824027061462,23
290287.34400833724,2,16,182,106.80102705955505,23
290287.34400833724,2,16,183,107.58095026016235,23
290287.34400833724,2,15,184,108.20411324501038,23
290287.34400833724,2,13,185,108.84987592697144,23
290287.34400833724,2,7,186,109.47270321846008,23
290287.34400833724,2,11,187,110.06831383705139,23
290287.34400833724,2,13,188,110.6994149684906,23
290287.34400833724,2,15,189,111.4280354976654,23
290287.34400833724,2,12,190,112.11182904243469,23
290287.34400833724,2,10,191,112.75840878486633,23
290287.34400833724,2,13,192,113.35541868209839,23
290287.34400833724,2,14,193,113.99334788322449,23
290287.34400833724,2,10,194,114.59492874145508,23
290287.34400833724,2,15,195,115.28887510299683,23
290287.34400833724,2,14,196,115.9021987915039,23
290287.34400833724,2,13,197,116.50147104263306,23
290287.34400833724,2,10,198,117.11525392532349,23
290287.34400833724,2,10,199,117.71321535110474,23
290287.34400833724,2,11,200,118.31528306007385,23
