fitness,depth,nodes,number_of_the_generation,time_since_the_start_of_the_evolution,seed
290287.34400833724,2,14,1,0.6283361911773682,24
290287.34400833724,2,16,2,1.2306907176971436,24
290287.34400833724,2,12,3,1.8217811584472656,24
290287.34400833724,2,10,4,2.4683024883270264,24
290287.34400833724,2,16,5,2.9281394481658936,24
290287.34400833724,2,7,6,3.487666368484497,24
290287.34400833724,2,12,7,3.94002628326416,24
290287.34400833724,2,13,8,4.392408609390259,24
290287.34400833724,2,15,9,4.8199427127838135,24
290287.34400833724,2,16,10,5.283478498458862,24
290287.34400833724,2,15,11,5.753478288650513,24
290287.34400833724,2,12,12,6.309669256210327,24
290287.34400833724,2,12,13,6.75689697265625,24
290287.34400833724,2,15,14,7.239313364028931,24
290287.34400833724,2,8,15,7.698910713195801,24
290287.34400833724,2,6,16,8.15911602973938,24
290287.34400833724,2,15,17,8.628010988235474,24
290287.34400833724,2,14,18,9.187635898590088,24
290287.34400833724,2,16,19,9.675352573394775,24
290287.34400833724,2,16,20,10.254989385604858,24
290287.34400833724,2,10,21,10.710262537002563,24
290287.34400833724,2,15,22,11.185874223709106,24
290287.34400833724,2,10,23,11.691206932067871,24
290287.34400833724,2,16,24,12.350277423858643,24
290287.34400833724,2,15,25,12.967150211334229,24
290287.34400833724,2,13,26,13.599631786346436,24
290287.34400833724,2,6,27,14.216007709503174,24
290287.34400833724,2,7,28,14.810995101928711,24
290287.34400833724,2,7,29,15.470656156539917,24
290287.34400833724,2,7,30,16.210487604141235,24
290287.34400833724,2,15,31,16.82942509651184,24
290287.34400833724,2,15,32,17.47380518913269,24
290287.34400833724,2,15,33,18.12672448158264,24
290287.34400833724,2,14,34,18.753394842147827,24
290287.34400833724,2,11,35,19.356937646865845,24
290287.34400833724,2,12,36,20.089207649230957,24
290287.34400833724,2,8,37,20.6973397731781,24
290287.34400833724,2,16,38,21.335994482040405,24
290287.34400833724,2,8,39,21.953120231628418,24
290287.34400833724,2,13,40,22.599650859832764,24
290287.34400833724,2,15,41,23.212949514389038,24
290287.34400833724,2,6,42,23.97865080833435,24
290287.34400833724,2,4,43,24.59520411491394,24
290287.34400833724,2,13,44,25.18945288658142,24
290287.34400833724,2,16,45,25.79546546936035,24
290287.34400833724,2,15,46,26.41181182861328,24
290287.34400833724,2,11,47,27.051788091659546,24
290287.34400833724,2,9,48,27.84713888168335,24
290287.34400833724,2,10,49,28.500447034835815,24
290287.34400833724,2,16,50,29.189275979995728,24
290287.34400833724,2,7,51,29.790582418441772,24
290287.34400833724,2,5,52,30.446919679641724,24
290287.34400833724,2,10,53,31.204028129577637,24
290287.34400833724,2,9,54,31.820850372314453,24
290287.34400833724,2,13,55,32.446829319000244,24
290287.34400833724,2,13,56,33.06805920600891,24
290287.34400833724,2,15,57,33.675259828567505,24
290287.34400833724,2,7,58,34.27524518966675,24
290287.34400833724,2,12,59,35.004587173461914,24
290287.34400833724,2,9,60,35.59785342216492,24
290287.34400833724,2,16,61,36.21851873397827,24
290287.34400833724,2,12,62,36.897021770477295,24
290287.34400833724,2,16,63,37.52944874763489,24
290287.34400833724,2,16,64,38.1290225982666,24
290287.34400833724,2,10,65,38.855852365493774,24
290287.34400833724,2,12,66,39.477325439453125,24
290287.34400833724,2,15,67,40.100080728530884,24
290287.34400833724,2,14,68,40.73357915878296,24
290287.34400833724,2,14,69,41.35600447654724,24
290287.34400833724,2,16,70,41.970688819885254,24
290287.34400833724,2,16,71,42.749643325805664,24
290287.34400833724,2,15,72,43.41434144973755,24
290287.34400833724,2,15,73,44.07905149459839,24
290287.34400833724,2,11,74,44.67880439758301,24
290287.34400833724,2,8,75,45.30294370651245,24
290287.34400833724,2,16,76,45.92238903045654,24
290287.34400833724,2,11,77,46.642067670822144,24
290287.34400833724,2,15,78,47.23965549468994,24
290287.34400833724,2,10,79,47.84947872161865,24
290287.34400833724,2,9,80,48.461243867874146,24
290287.34400833724,2,14,81,49.124232053756714,24
290287.34400833724,2,11,82,49.777241706848145,24
290287.34400833724,2,4,83,50.525206089019775,24
290287.34400833724,2,14,84,51.140021085739136,24
290287.34400833724,2,15,85,51.75515913963318,24
290287.34400833724,2,16,86,52.39716625213623,24
290287.34400833724,2,12,87,53.015169858932495,24
290287.34400833724,2,10,88,53.656662940979004,24
290287.34400833724,2,13,89,54.44663381576538,24
290287.34400833724,2,16,90,55.0771598815918,24
290287.34400833724,2,10,91,55.740084171295166,24
290287.34400833724,2,9,92,56.36610198020935,24
290287.34400833724,2,16,93,57.020379066467285,24
290287.34400833724,2,6,94,57.63842010498047,24
290287.34400833724,2,11,95,58.389758825302124,24
290287.34400833724,2,15,96,59.04124426841736,24
290287.34400833724,2,8,97,59.63899517059326,24
290287.34400833724,2,15,98,60.279808044433594,24
290287.34400833724,2,12,99,60.89897632598877,24
290287.34400833724,2,12,100,61.51605033874512,24
290287.34400833724,2,14,101,62.2467086315155,24
290287.34400833724,2,14,102,62.87123370170593,24
290287.34400833724,2,11,103,63.49653482437134,24
290287.34400833724,2,12,104,64.10646462440491,24
290287.34400833724,2,14,105,64.70786237716675,24
290287.34400833724,2,8,106,65.31121516227722,24
290287.34400833724,2,10,107,66.03660106658936,24
290287.34400833724,2,6,108,66.65944933891296,24
290287.34400833724,2,7,109,67.29346489906311,24
290287.34400833724,2,9,110,67.89362788200378,24
290287.34400833724,2,12,111,68.50282096862793,24
290287.34400833724,2,12,112,69.117910861969,24
290287.34400833724,2,8,113,69.84976863861084,24
290287.34400833724,2,14,114,70.48805499076843,24
290287.34400833724,2,11,115,71.11921572685242,24
290287.34400833724,2,10,116,71.73113870620728,24
290287.34400833724,2,7,117,72.34749221801758,24
290287.34400833724,2,9,118,73.11370873451233,24
290287.34400833724,2,15,119,73.79483985900879,24
290287.34400833724,2,14,120,74.39386081695557,24
290287.34400833724,2,11,121,75.01425457000732,24
290287.34400833724,2,9,122,75.63551378250122,24
290287.34400833724,2,12,123,76.244056224823,24
290287.34400833724,2,4,124,76.97061920166016,24
290287.34400833724,2,13,125,77.58596706390381,24
290287.34400833724,2,9,126,78.21238708496094,24
290287.34400833724,2,14,127,78.84389114379883,24
290287.34400833724,2,11,128,79.46006345748901,24
290287.34400833724,2,9,129,80.07677173614502,24
290287.34400833724,2,12,130,80.83332085609436,24
290287.34400833724,2,13,131,81.411447763443,24
290287.34400833724,2,13,132,82.04036211967468,24
290287.34400833724,2,8,133,82.64203023910522,24
290287.34400833724,2,14,134,83.22772431373596,24
290287.34400833724,2,16,135,83.83222150802612,24
290287.34400833724,2,16,136,84.5861554145813,24
290287.34400833724,2,4,137,85.22900915145874,24
290287.34400833724,2,14,138,85.83064413070679,24
290287.34400833724,2,9,139,86.4709370136261,24
290287.34400833724,2,11,140,87.06424164772034,24
290287.34400833724,2,13,141,87.68875002861023,24
290287.34400833724,2,10,142,88.4429223537445,24
290287.34400833724,2,16,143,89.08269762992859,24
290287.34400833724,2,14,144,89.71469378471375,24
290287.34400833724,2,10,145,90.35178327560425,24
290287.34400833724,2,9,146,90.98157477378845,24
290287.34400833724,2,9,147,91.5972580909729,24
290287.34400833724,2,11,148,92.31454586982727,24
