method,params,model,seed,train_score,test_score,grid_search_time,time,test_ind
No_FL,{},DT,0,0.7996461242733736,0.7405930369966367,5.507469177246094e-05,0.09995365142822266,[]
No_FL,{},DT,2,0.7996461242733736,0.7405930369966367,4.935264587402344e-05,0.08832907676696777,[]
No_FL,{},DT,1,0.7996461242733736,0.7405930369966367,4.935264587402344e-05,0.0881807804107666,[]
No_FL,{},DT,4,0.7996461242733736,0.7405930369966367,4.458427429199219e-05,0.06837582588195801,[]
No_FL,{},DT,6,0.7996461242733736,0.7455057510690357,5.5789947509765625e-05,0.09151554107666016,[]
No_FL,{},DT,8,0.7996461242733736,0.7405930369966367,5.6743621826171875e-05,0.09074163436889648,[]
No_FL,{},DT,3,0.7996461242733736,0.7455057510690357,3.409385681152344e-05,0.07275128364562988,[]
No_FL,{},DT,5,0.7996461242733736,0.7405930369966367,4.601478576660156e-05,0.08028745651245117,[]
No_FL,{},DT,7,0.7996461242733736,0.7455057510690357,5.269050598144531e-05,0.08569741249084473,[]
No_FL,{},DT,9,0.7996461242733736,0.7405930369966367,4.76837158203125e-05,0.08699917793273926,[]
No_FL,{},DT,11,0.7996461242733736,0.7405930369966367,4.649162292480469e-05,0.09229683876037598,[]
No_FL,{},DT,12,0.7996461242733736,0.7405930369966367,3.7670135498046875e-05,0.06947445869445801,[]
No_FL,{},DT,13,0.7996461242733736,0.7455057510690357,4.982948303222656e-05,0.08718514442443848,[]
No_FL,{},DT,10,0.7996461242733736,0.7455057510690357,4.482269287109375e-05,0.08928346633911133,[]
No_FL,{},DT,14,0.7996461242733736,0.7455057510690357,4.76837158203125e-05,0.08311057090759277,[]
No_FL,{},DT,17,0.7996461242733736,0.7455057510690357,5.221366882324219e-05,0.08634638786315918,[]
No_FL,{},DT,16,0.7996461242733736,0.7405930369966367,5.4836273193359375e-05,0.08858180046081543,[]
No_FL,{},DT,20,0.7996461242733736,0.7455057510690357,5.5789947509765625e-05,0.08961629867553711,[]
No_FL,{},DT,18,0.7996461242733736,0.7455057510690357,3.719329833984375e-05,0.06718039512634277,[]
No_FL,{},DT,22,0.7996461242733736,0.7455057510690357,4.982948303222656e-05,0.09044361114501953,[]
No_FL,{},DT,15,0.7996461242733736,0.7405930369966367,3.5762786865234375e-05,0.0709836483001709,[]
No_FL,{},DT,19,0.7996461242733736,0.7455057510690357,5.817413330078125e-05,0.09997749328613281,[]
No_FL,{},DT,25,0.7996461242733736,0.7455057510690357,3.409385681152344e-05,0.06682467460632324,[]
No_FL,{},DT,24,0.7996461242733736,0.7405930369966367,5.2928924560546875e-05,0.08316659927368164,[]
No_FL,{},DT,26,0.7996461242733736,0.7405930369966367,3.981590270996094e-05,0.06442594528198242,[]
No_FL,{},DT,23,0.7996461242733736,0.7405930369966367,4.38690185546875e-05,0.09664011001586914,[]
No_FL,{},DT,28,0.7996461242733736,0.7455057510690357,5.459785461425781e-05,0.08441400527954102,[]
No_FL,{},DT,29,0.7996461242733736,0.7405930369966367,5.221366882324219e-05,0.08958148956298828,[]
No_FL,{},DT,21,0.7996461242733736,0.7405930369966367,5.602836608886719e-05,0.08933401107788086,[]
No_FL,{},DT,27,0.7996461242733736,0.7405930369966367,4.792213439941406e-05,0.08271145820617676,[]
