fitness,depth,nodes,number_of_the_generation,time_since_the_start_of_the_evolution,seed
0.9487242573355203,2,14,1,0.42752671241760254,16
0.9549058522665561,2,14,2,0.8585493564605713,16
0.9547758793095953,2,12,3,1.2920236587524414,16
0.9485455574419922,2,13,4,1.7137341499328613,16
0.9550532998201814,2,14,5,2.139951467514038,16
0.9550532998201814,2,16,6,2.7060387134552,16
0.9424240476221086,2,11,7,3.132370948791504,16
0.9612903225806452,2,16,8,3.549959659576416,16
0.9550532998201814,2,16,9,3.9753284454345703,16
0.9550532998201814,2,15,10,4.397272348403931,16
0.9485455574419922,2,15,11,4.814975261688232,16
0.9614091680814941,2,14,12,5.405534982681274,16
0.9550532998201814,2,16,13,5.827280044555664,16
0.9550532998201814,2,15,14,6.257324457168579,16
0.9550532998201814,2,16,15,6.668208837509155,16
0.9614091680814941,2,13,16,7.082972526550293,16
0.9485455574419922,2,15,17,7.485418081283569,16
0.9487242573355203,2,16,18,7.948505640029907,16
0.9612903225806452,2,15,19,8.207951545715332,16
0.9550532998201814,2,16,20,8.46997857093811,16
0.9549058522665561,2,16,21,8.728351593017578,16
0.9549058522665561,2,15,22,8.99694037437439,16
0.9550532998201814,2,16,23,9.264315128326416,16
0.9424240476221086,2,15,24,9.808397054672241,16
0.9550532998201814,2,16,25,10.226747512817383,16
0.9550532998201814,2,12,26,10.63677430152893,16
0.9550532998201814,2,16,27,11.025048017501831,16
0.9614091680814941,2,16,28,11.45527172088623,16
0.9550532998201814,2,16,29,11.903636455535889,16
0.9614091680814941,2,16,30,12.500975131988525,16
0.9550532998201814,2,16,31,12.926067352294922,16
0.9550532998201814,2,10,32,13.340335607528687,16
0.9550532998201814,2,13,33,13.722758054733276,16
0.9550532998201814,2,15,34,14.141598224639893,16
0.9549058522665561,2,16,35,14.559375762939453,16
0.9550532998201814,2,15,36,15.141985416412354,16
0.9549058522665561,2,15,37,15.574422121047974,16
0.9550532998201814,2,11,38,16.007824182510376,16
0.9549058522665561,2,15,39,16.39329957962036,16
0.9612903225806452,2,16,40,16.815479516983032,16
0.9550532998201814,2,14,41,17.2434139251709,16
0.9614091680814941,2,13,42,17.850258111953735,16
0.9614091680814941,2,15,43,18.27877902984619,16
0.9487242573355203,2,10,44,18.623483180999756,16
0.9549058522665561,2,15,45,18.91029977798462,16
0.9550532998201814,2,16,46,19.164357900619507,16
0.9614091680814941,2,16,47,19.428346872329712,16
0.9487242573355203,2,9,48,19.91916799545288,16
0.9612903225806452,2,13,49,20.17586851119995,16
0.9550532998201814,2,12,50,20.4395911693573,16
0.9614091680814941,2,16,51,20.702740907669067,16
0.9483870967741935,2,15,52,20.96673083305359,16
0.9549058522665561,2,16,53,21.22987651824951,16
0.9549058522665561,2,14,54,21.613738298416138,16
0.9550532998201814,2,16,55,21.877761602401733,16
0.9550532998201814,2,13,56,22.142990827560425,16
0.9547758793095953,2,12,57,22.409775257110596,16
0.9550532998201814,2,16,58,22.685176372528076,16
0.9550532998201814,2,13,59,22.941763162612915,16
0.9487242573355203,2,13,60,23.34048056602478,16
0.9550532998201814,2,12,61,23.602595567703247,16
0.9550532998201814,2,15,62,23.866203546524048,16
0.9614091680814941,2,15,63,24.133239030838013,16
0.9550532998201814,2,15,64,24.398211240768433,16
0.9614091680814941,2,16,65,24.776889324188232,16
0.9487242573355203,2,15,66,25.09965205192566,16
0.9550532998201814,2,14,67,25.413108825683594,16
0.9614091680814941,2,16,68,25.817380666732788,16
0.9549058522665561,2,16,69,26.215168952941895,16
0.9550532998201814,2,12,70,26.618144989013672,16
0.9549058522665561,2,14,71,27.10285496711731,16
0.9550532998201814,2,15,72,27.36772656440735,16
0.9614091680814941,2,16,73,27.643293380737305,16
0.9549058522665561,2,10,74,28.07431721687317,16
0.9485455574419922,2,16,75,28.498415231704712,16
0.9550532998201814,2,15,76,28.918017387390137,16
0.9614091680814941,2,16,77,29.524303674697876,16
0.9614091680814941,2,15,78,29.944703102111816,16
0.9550532998201814,2,14,79,30.37576675415039,16
0.9550532998201814,2,13,80,30.80943536758423,16
0.9550532998201814,2,16,81,31.231393098831177,16
0.9549058522665561,2,12,82,31.658283710479736,16
0.9614091680814941,2,16,83,32.25130653381348,16
0.9483870967741935,2,14,84,32.67802906036377,16
0.9614091680814941,2,16,85,33.102116107940674,16
0.9549058522665561,2,16,86,33.51624345779419,16
0.9487242573355203,2,11,87,33.94935941696167,16
0.9612903225806452,2,15,88,34.373316526412964,16
0.9614091680814941,2,16,89,34.97648620605469,16
0.9549058522665561,2,11,90,35.39128136634827,16
0.9550532998201814,2,15,91,35.81704807281494,16
0.9550532998201814,2,14,92,36.246567726135254,16
0.9614091680814941,2,14,93,36.679526567459106,16
0.9550532998201814,2,16,94,37.13699769973755,16
0.9550532998201814,2,16,95,37.77727937698364,16
0.9549058522665561,2,16,96,38.20000886917114,16
0.9550532998201814,2,16,97,38.627169132232666,16
0.9549058522665561,2,13,98,39.05379247665405,16
0.9487242573355203,2,12,99,39.47715973854065,16
0.9549058522665561,2,16,100,39.90759253501892,16
0.9549058522665561,2,14,101,40.50732946395874,16
0.9612903225806452,2,16,102,40.93454718589783,16
0.9550532998201814,2,13,103,41.34600830078125,16
0.9550532998201814,2,14,104,41.77677917480469,16
0.9549058522665561,2,14,105,42.214253664016724,16
0.9550532998201814,2,12,106,42.641406774520874,16
0.9614091680814941,2,16,107,43.22326874732971,16
0.9550532998201814,2,16,108,43.65308666229248,16
0.9550532998201814,2,12,109,44.080015420913696,16
0.9550532998201814,2,15,110,44.50135350227356,16
0.9485455574419922,2,14,111,44.92272067070007,16
0.9485455574419922,2,16,112,45.35078239440918,16
0.9550532998201814,2,16,113,45.93969440460205,16
0.9550532998201814,2,16,114,46.36555504798889,16
0.9487242573355203,2,15,115,46.79146885871887,16
0.9487242573355203,2,15,116,47.214680433273315,16
0.9549058522665561,2,13,117,47.6245219707489,16
0.9550532998201814,2,16,118,48.05777049064636,16
0.9487242573355203,2,16,119,48.655768632888794,16
0.9550532998201814,2,15,120,49.0760612487793,16
0.9547758793095953,2,14,121,49.50083589553833,16
0.9614091680814941,2,16,122,49.93245077133179,16
0.9550532998201814,2,14,123,50.37368583679199,16
0.9550532998201814,2,16,124,50.80351233482361,16
0.9614091680814941,2,15,125,51.414565563201904,16
0.9549058522665561,2,15,126,51.84448289871216,16
0.9550532998201814,2,13,127,52.25678062438965,16
0.9547758793095953,2,15,128,52.6845920085907,16
0.9550532998201814,2,15,129,53.11587953567505,16
0.9549058522665561,2,16,130,53.542240142822266,16
0.9550532998201814,2,12,131,54.14609169960022,16
0.9487242573355203,2,14,132,54.5719575881958,16
0.9612903225806452,2,15,133,54.99804425239563,16
0.9614091680814941,2,15,134,55.42788743972778,16
0.9485455574419922,2,14,135,55.85890030860901,16
0.9614091680814941,2,13,136,56.45488524436951,16
0.9550532998201814,2,13,137,56.88718223571777,16
0.9550532998201814,2,12,138,57.30292057991028,16
0.9487242573355203,2,14,139,57.72642540931702,16
0.9549058522665561,2,12,140,58.14639163017273,16
0.9550532998201814,2,15,141,58.55897665023804,16
0.9547758793095953,2,16,142,59.022562980651855,16
0.9614091680814941,2,14,143,59.68214654922485,16
0.9550532998201814,2,11,144,60.108776330947876,16
0.9549058522665561,2,13,145,60.53773069381714,16
0.9612903225806452,2,16,146,60.96644616127014,16
0.9612903225806452,2,15,147,61.40109920501709,16
0.9549058522665561,2,13,148,61.989375591278076,16
0.9487242573355203,2,16,149,62.41952395439148,16
0.9614091680814941,2,16,150,62.85607433319092,16
0.9487242573355203,2,9,151,63.289530515670776,16
0.9614091680814941,2,15,152,63.71461868286133,16
0.9550532998201814,2,16,153,64.15078949928284,16
0.9550532998201814,2,13,154,64.77288460731506,16
0.9549058522665561,2,14,155,65.2018632888794,16
0.9485455574419922,2,14,156,65.62471079826355,16
0.9482483524106833,2,13,157,66.06033110618591,16
0.9614091680814941,2,11,158,66.49751877784729,16
0.9612903225806452,2,13,159,66.91827535629272,16
0.9549058522665561,2,14,160,67.52895069122314,16
0.9547758793095953,2,13,161,67.95943450927734,16
0.9550532998201814,2,15,162,68.39024496078491,16
0.9547758793095953,2,16,163,68.82489514350891,16
0.9614091680814941,2,15,164,69.2531259059906,16
0.9550532998201814,2,16,165,69.68686270713806,16
0.9614091680814941,2,13,166,70.29669141769409,16
0.9485455574419922,2,14,167,70.7563693523407,16
0.9614091680814941,2,16,168,71.22515726089478,16
0.9550532998201814,2,10,169,71.64985752105713,16
0.9614091680814941,2,15,170,72.08502006530762,16
0.9550532998201814,2,12,171,72.50152397155762,16
0.9550532998201814,2,15,172,73.10207009315491,16
0.9487242573355203,2,10,173,73.53261613845825,16
0.9614091680814941,2,13,174,73.9593813419342,16
0.9550532998201814,2,14,175,74.38829755783081,16
0.9550532998201814,2,14,176,74.80825638771057,16
0.9550532998201814,2,12,177,75.23252058029175,16
0.9550532998201814,2,16,178,75.82724666595459,16
0.9614091680814941,2,16,179,76.25779700279236,16
0.9485455574419922,2,12,180,76.674964427948,16
0.9614091680814941,2,16,181,77.10215377807617,16
0.9614091680814941,2,12,182,77.52528238296509,16
0.9550532998201814,2,15,183,77.98625230789185,16
0.9612903225806452,2,15,184,78.56901574134827,16
0.9549058522665561,2,13,185,78.99659180641174,16
0.9549058522665561,2,15,186,79.42940783500671,16
0.9549058522665561,2,16,187,79.85008001327515,16
0.9550532998201814,2,14,188,80.27741193771362,16
0.9550532998201814,2,15,189,80.7006049156189,16
0.9550532998201814,2,15,190,81.29539966583252,16
0.9550532998201814,2,15,191,81.71601128578186,16
0.9612903225806452,2,15,192,82.14864945411682,16
0.9550532998201814,2,12,193,82.57349967956543,16
0.9550532998201814,2,15,194,82.85321545600891,16
0.9549058522665561,2,15,195,83.12794065475464,16
0.9550532998201814,2,11,196,83.52158331871033,16
0.9550532998201814,2,13,197,83.79361200332642,16
0.9550532998201814,2,12,198,84.0826723575592,16
0.9550532998201814,2,16,199,84.4339120388031,16
0.9550532998201814,2,16,200,84.8451087474823,16
