fitness,depth,nodes,number_of_the_generation,time_since_the_start_of_the_evolution,seed
0.9614091680814941,2,14,1,0.4354884624481201,4
0.9614091680814941,2,14,2,0.8734309673309326,4
0.9550532998201814,2,10,3,1.3038277626037598,4
0.9612903225806452,2,15,4,1.734982967376709,4
0.9550532998201814,2,13,5,2.1681950092315674,4
0.9550532998201814,2,15,6,2.732008934020996,4
0.9487242573355203,2,14,7,3.1513712406158447,4
0.9549058522665561,2,15,8,3.577289581298828,4
0.9614091680814941,2,15,9,3.998398780822754,4
0.9614091680814941,2,15,10,4.424675703048706,4
0.9614091680814941,2,16,11,4.841495752334595,4
0.9550532998201814,2,15,12,5.448273420333862,4
0.9487242573355203,2,11,13,5.868435859680176,4
0.9550532998201814,2,15,14,6.287686109542847,4
0.9487242573355203,2,9,15,6.706412315368652,4
0.9550532998201814,2,15,16,7.127777814865112,4
0.9550532998201814,2,12,17,7.546036958694458,4
0.9614091680814941,2,11,18,8.125994443893433,4
0.9614091680814941,2,16,19,8.54558539390564,4
0.9550532998201814,2,14,20,8.960164308547974,4
0.9550532998201814,2,14,21,9.386083602905273,4
0.9614091680814941,2,16,22,9.808232069015503,4
0.9550532998201814,2,16,23,10.22849178314209,4
0.9550532998201814,2,16,24,10.826096773147583,4
0.9614091680814941,2,12,25,11.145433902740479,4
0.9550532998201814,2,12,26,11.408979177474976,4
0.9550532998201814,2,16,27,11.67045545578003,4
0.9550532998201814,2,14,28,11.925925970077515,4
0.9550532998201814,2,16,29,12.189847230911255,4
0.9550532998201814,2,16,30,12.73994255065918,4
0.9487242573355203,2,16,31,13.023738145828247,4
0.9487242573355203,2,7,32,13.280981540679932,4
0.9549058522665561,2,15,33,13.543088674545288,4
0.9485455574419922,2,14,34,13.808175325393677,4
0.9549058522665561,2,15,35,14.076438188552856,4
0.9550532998201814,2,12,36,14.465669870376587,4
0.9549058522665561,2,15,37,14.72835898399353,4
0.9550532998201814,2,10,38,14.993690967559814,4
0.9487242573355203,2,14,39,15.256357192993164,4
0.9550532998201814,2,14,40,15.520992279052734,4
0.9550532998201814,2,15,41,15.781517505645752,4
0.9550532998201814,2,11,42,16.167601346969604,4
0.9550532998201814,2,15,43,16.42299222946167,4
0.9547758793095953,2,16,44,16.683956384658813,4
0.9550532998201814,2,16,45,16.950115203857422,4
0.9614091680814941,2,16,46,17.207879066467285,4
0.9487242573355203,2,16,47,17.470910787582397,4
0.9550532998201814,2,14,48,18.04459810256958,4
