fitness,depth,nodes,number_of_the_generation,time_since_the_start_of_the_evolution,seed,test_fitness
0.9615431930016402,10,1079,1,2.961012125015259,1,0.9808678500986192
0.9615431930016402,10,1079,2,7.305202484130859,1,1.0
0.9743621286677603,10,1350,3,13.264776468276978,1,1.0
0.9743621286677603,10,1350,4,20.696913719177246,1,1.0
0.9807371284943635,10,1506,5,29.68963098526001,1,0.9808678500986192
0.9807371284943635,10,1506,6,40.58885955810547,1,1.0
0.9807371284943635,10,1506,7,53.82523488998413,1,0.9806873343458709
0.9871363893604982,10,1488,8,69.38106203079224,1,1.0
0.9871363893604982,10,1488,9,87.30086851119995,1,1.0
0.9871363893604982,10,1488,10,107.68803930282593,1,1.0
0.9871363893604982,10,1488,11,130.59881258010864,1,1.0
0.9871363893604982,10,1488,12,155.9894459247589,1,1.0
0.9871363893604982,10,1488,13,183.79746079444885,1,1.0
0.9871363893604982,10,1488,14,214.08899354934692,1,1.0
0.9871363893604982,10,1488,15,246.89382457733154,1,0.9808678500986192
0.9871363893604982,10,1488,16,282.1369585990906,1,0.9808678500986192
0.9871363893604982,10,1488,17,321.936776638031,1,0.9808678500986192
0.9871363893604982,10,1488,18,364.20964002609253,1,0.9808678500986192
0.9871363893604982,10,1488,19,408.91340732574463,1,0.9808678500986192
0.9871363893604982,10,1488,20,456.280170917511,1,0.9808678500986192
0.9871363893604982,10,1488,21,506.1932771205902,1,0.9808678500986192
0.9871363893604982,10,1488,22,558.5942521095276,1,0.9808678500986192
0.9871363893604982,10,1488,23,613.7701756954193,1,0.9808678500986192
0.9871363893604982,10,1488,24,671.4003233909607,1,0.9808678500986192
0.9871363893604982,10,1488,25,731.4585790634155,1,0.9808678500986192
0.9871363893604982,10,1488,26,793.9783401489258,1,0.9808678500986192
0.9871363893604982,10,1488,27,858.9249973297119,1,0.9808678500986192
0.9871363893604982,10,1488,28,926.6276516914368,1,0.9808678500986192
0.9871363893604982,10,1488,29,996.759036064148,1,0.9808678500986192
0.9871363893604982,10,1488,30,1069.3825867176056,1,0.9808678500986192
0.9871363893604982,10,1488,31,1144.4431383609772,1,0.9808678500986192
0.9871363893604982,10,1488,32,1222.3464584350586,1,0.9808678500986192
