fitness,depth,nodes,number_of_the_generation,time_since_the_start_of_the_evolution,seed,test_fitness
0.8209878220140514,10,531,1,437.5766534805298,21,0.7731161649675253
0.822139229963191,10,499,2,1133.075781583786,21,0.8045093427602626
0.8250572439444799,10,1012,3,2028.710399389267,21,0.818402624355627
0.8250572439444799,10,1012,4,3103.5210676193237,21,0.8177364930913318
0.8253719655442445,3,5,5,4349.996891260147,21,0.7237184139784945
0.8253719655442445,3,5,6,5784.073236703873,21,0.7237184139784945
0.8253719655442445,3,5,7,7499.848402500153,21,0.7237184139784945
0.8265130811217767,10,1012,8,9562.805581092834,21,0.8353976395421067
0.8314575886782184,10,1080,9,11928.453503608704,21,0.8177364930913318
0.8314575886782184,10,1080,10,14516.344524860382,21,0.8177364930913318
0.8314575886782184,10,1080,11,17297.008248806,21,0.7910741431234762
0.8314575886782184,10,1080,12,20326.156106472015,21,0.8043946666666667
0.8324152370095944,10,1080,13,23753.90743303299,21,0.8177364930913318
0.8324152370095944,10,1080,14,27641.830859422684,21,0.8177364930913318
0.8324152370095944,10,1080,15,31984.753067731857,21,0.8295435618749845
0.8324152370095944,10,1080,16,36780.908569574356,21,0.8295435618749845
0.8324152370095944,10,1080,17,42028.73639011383,21,0.8295435618749845
0.8324152370095944,10,1080,18,47722.037878513336,21,0.8295435618749845
0.8324152370095944,10,1080,19,53848.21542572975,21,0.843119983535707
0.8324152370095944,10,1080,20,60387.873235464096,21,0.843119983535707
0.8324152370095944,10,1080,21,67343.4412214756,21,0.8294516670664427
0.8324152370095944,10,1080,22,74712.26898407936,21,0.8294516670664427
0.8324152370095944,10,1080,23,82496.66501903534,21,0.8294516670664427
0.8324152370095944,10,1080,24,90693.95277047157,21,0.843119983535707
0.8324152370095944,10,1080,25,99300.29653453827,21,0.8138017656697073
0.8329981496167064,10,996,26,108317.89176821709,21,0.85430058177117
0.833957603170476,10,1002,27,117748.3419687748,21,0.8177364930913318
0.833957603170476,10,1002,28,127595.93109035492,21,0.8197482999712671
0.833957603170476,10,1002,29,137863.42066693306,21,0.8668121098626717
0.833957603170476,10,1002,30,148563.40984249115,21,0.8668121098626717
0.8345365631233969,10,1045,31,159710.65184140205,21,0.8200940870695257
0.8345365631233969,10,1045,32,171300.47010302544,21,0.8200940870695257
0.8345365631233969,10,1045,33,183318.96738767624,21,0.8560639999999999
0.8345365631233969,10,1045,34,195775.15453910828,21,0.8560639999999999
0.8363332211700237,10,941,35,208659.42429184914,21,0.8177364930913318
0.8363332211700237,10,941,36,221963.17234039307,21,0.8049368421052632
0.8369516589388659,10,1021,37,235700.84553074837,21,0.8200940870695257
0.8369516589388659,10,1021,38,249873.43399095535,21,0.8200940870695257
0.8369516589388659,10,1021,39,264484.9061667919,21,0.8200940870695257
0.8369516589388659,10,1021,40,279533.59769940376,21,0.8200940870695257
0.8369516589388659,10,1021,41,295019.7977926731,21,0.8200940870695257
0.8369516589388659,10,1021,42,310957.23484039307,21,0.8286052650353144
0.8369516589388659,10,1021,43,327360.0797097683,21,0.8286052650353144
0.8371721506571091,10,1021,44,344226.91263246536,21,0.8200940870695257
0.8371721506571091,10,1021,45,361557.65544748306,21,0.8200940870695257
0.8371721506571091,10,1021,46,379353.98180794716,21,0.8167220801364024
0.8371721506571091,10,1021,47,397622.6089606285,21,0.8167220801364024
0.8371721506571091,10,1021,48,416360.04727339745,21,0.8167220801364024
0.8371721506571091,10,1021,49,435569.767390728,21,0.8118550106609808
0.8388640967726589,10,1176,50,455265.79524207115,21,0.779565316168118
0.8388640967726589,10,1176,51,475358.380892992,21,0.7879710144927536
0.8388640967726589,10,1176,52,495751.4789378643,21,0.7879710144927536
0.8388640967726589,10,1176,53,516433.6591486931,21,0.8291750931833253
0.8388640967726589,10,1176,54,537404.182860136,21,0.8291750931833253
0.8388640967726589,10,1176,55,558673.7408134937,21,0.8291750931833253
0.8388640967726589,10,1176,56,580350.0613455772,21,0.8291750931833253
0.8388640967726589,10,1176,57,602530.1290767193,21,0.8291750931833253
0.8388640967726589,10,1176,58,625213.2076263428,21,0.8291750931833253
0.8388640967726589,10,1176,59,648398.8997750282,21,0.8291750931833253
0.8388640967726589,10,1176,60,672094.0561180115,21,0.8291750931833253
0.8388640967726589,10,1176,61,696288.047524929,21,0.8291750931833253
0.8388640967726589,10,1176,62,720977.9334206581,21,0.8291750931833253
0.8388640967726589,10,1176,63,746167.2293884754,21,0.8291750931833253
0.8388640967726589,10,1176,64,771847.0760242939,21,0.8291750931833253
0.8395202626494991,10,1051,65,798015.8958163261,21,0.8260238293155999
0.8401855978434916,10,1208,66,824547.1309714317,21,0.8718863082530028
0.8401855978434916,10,1208,67,851369.5422070026,21,0.8687900078064011
0.8401855978434916,10,1208,68,878564.0000488758,21,0.8718863082530028
0.8422356023836637,10,1150,69,906265.6540195942,21,0.8687900078064011
0.8422356023836637,10,1150,70,934487.9314105511,21,0.840541237113402
0.8422356023836637,10,1150,71,963216.637307167,21,0.8594498781012477
0.8436462770638972,10,1192,72,992431.6831643581,21,0.865738546414008
0.8436462770638972,10,1192,73,1022142.9342217445,21,0.854936564564818
0.8436462770638972,10,1192,74,1052336.3941566944,21,0.8591990493166963
0.8436462770638972,10,1192,75,1082998.2901668549,21,0.8591990493166963
0.8436462770638972,10,1192,76,1114120.8105289936,21,0.8303133957882938
0.8436462770638972,10,1192,77,1145691.1912353039,21,0.8303133957882938
0.8436462770638972,10,1192,78,1177704.753902197,21,0.8303133957882938
0.8436462770638972,10,1192,79,1210143.3308160305,21,0.8303133957882938
0.8436462770638972,10,1192,80,1242915.229520321,21,0.8295435618749845
0.8436462770638972,10,1192,81,1276136.836475134,21,0.8295435618749845
0.8436462770638972,10,1192,82,1309769.8609068394,21,0.8295435618749845
0.8436462770638972,10,1192,83,1343673.1767113209,21,0.8295435618749845
0.8436462770638972,10,1192,84,1378031.0575950146,21,0.8295435618749845
0.8436462770638972,10,1192,85,1412837.874172449,21,0.8295435618749845
0.8436462770638972,10,1192,86,1448100.5976860523,21,0.8295435618749845
0.8436462770638972,10,1192,87,1483810.6663677692,21,0.8295435618749845
0.8436462770638972,10,1192,88,1519975.0922722816,21,0.8166789250353607
0.8436462770638972,10,1192,89,1556594.7179160118,21,0.8166789250353607
0.8436462770638972,10,1192,90,1593667.6446611881,21,0.8166789250353607
0.8436462770638972,10,1192,91,1631191.614758253,21,0.8231112434551724
0.8436462770638972,10,1192,92,1669166.7156076431,21,0.8231112434551724
0.8436462770638972,10,1192,93,1707592.336320877,21,0.8231112434551724
0.8436462770638972,10,1192,94,1746463.3534543514,21,0.8231112434551724
0.8443703004587424,10,1070,95,1785771.7081813812,21,0.865738546414008
0.8443703004587424,10,1070,96,1825523.6410632133,21,0.865738546414008
0.8450912514642931,10,1070,97,1865717.255063057,21,0.8687900078064011
0.8450912514642931,10,1070,98,1906338.4217717648,21,0.8687900078064011
0.8450912514642931,10,1070,99,1947375.5137405396,21,0.8687900078064011
0.8465471685761048,10,1071,100,1988827.1219556332,21,0.8687900078064011
0.8465471685761048,10,1071,101,2030700.6510784626,21,0.8687900078064011
0.8465471685761048,10,1071,102,2073011.459649086,21,0.8025407925407925
0.8465471685761048,10,1071,103,2115727.004150152,21,0.8025407925407925
0.8465471685761048,10,1071,104,2158863.159168005,21,0.8025407925407925
0.8465471685761048,10,1071,105,2202441.9987421036,21,0.8025407925407925
0.8465471685761048,10,1071,106,2246420.065164089,21,0.8025407925407925
0.8470843414595065,10,1342,107,2290879.8651783466,21,0.865738546414008
0.8470843414595065,10,1342,108,2335738.1853210926,21,0.8623757150999556
0.8470843414595065,10,1342,109,2381054.1900951862,21,0.865738546414008
0.8470843414595065,10,1342,110,2426836.955280304,21,0.8623757150999556
0.8470843414595065,10,1342,111,2473094.929934263,21,0.8623757150999556
0.8470843414595065,10,1342,112,2519805.4579446316,21,0.8699578947368422
0.8470843414595065,10,1342,113,2567017.501214266,21,0.8699578947368422
0.8470843414595065,10,1342,114,2614526.8265855312,21,0.8699578947368422
0.8470843414595065,10,1342,115,2662331.5118243694,21,0.8688489103407927
0.8470843414595065,10,1342,116,2710433.173118353,21,0.8688489103407927
0.8470843414595065,10,1342,117,2758828.9869315624,21,0.8699578947368422
0.8470843414595065,10,1342,118,2807520.840297222,21,0.8640241370130446
0.8470843414595065,10,1342,119,2856507.0011663437,21,0.8623757150999556
0.8470843414595065,10,1342,120,2905789.596235037,21,0.8623757150999556
0.8470843414595065,10,1342,121,2955367.1542744637,21,0.8640241370130446
0.8470843414595065,10,1342,122,3005281.965958357,21,0.8640241370130446
0.8470843414595065,10,1342,123,3055488.8493463993,21,0.8623757150999556
0.8470843414595065,10,1342,124,3105988.954138756,21,0.8640241370130446
0.8470843414595065,10,1342,125,3156784.280065298,21,0.8627333333333334
0.8470843414595065,10,1342,126,3207873.902413368,21,0.8623757150999556
0.8470843414595065,10,1342,127,3259261.055095911,21,0.8623757150999556
0.8470843414595065,10,1342,128,3310947.229958296,21,0.8623757150999556
0.8470843414595065,10,1342,129,3362934.3715326786,21,0.8627333333333334
0.8470843414595065,10,1342,130,3415221.8257865906,21,0.8623757150999556
0.8470843414595065,10,1342,131,3467807.257594347,21,0.8623757150999556
0.8470843414595065,10,1342,132,3520696.6117269993,21,0.8623757150999556
0.8473977487693481,10,1292,133,3573889.616481304,21,0.8623757150999556
0.847966798701656,10,1310,134,3627386.0571393967,21,0.8623757150999556
0.847966798701656,10,1310,135,3681183.9198822975,21,0.865738546414008
0.847966798701656,10,1310,136,3735275.8477425575,21,0.8623757150999556
0.847966798701656,10,1310,137,3789658.1036241055,21,0.865738546414008
0.847966798701656,10,1310,138,3844338.042821169,21,0.8356269913749365
0.848255285201436,10,1234,139,3899318.6611561775,21,0.8666096256684492
0.848255285201436,10,1234,140,3954597.6524186134,21,0.8699578947368422
0.8485387205387206,10,1250,141,4010180.298322439,21,0.865738546414008
0.8485387205387206,10,1250,142,4066063.0115072727,21,0.8623757150999556
0.8485387205387206,10,1250,143,4122244.40320158,21,0.865738546414008
0.8485387205387206,10,1250,144,4178725.77800107,21,0.8623757150999556
0.8485387205387206,10,1250,145,4235504.198853254,21,0.8666096256684492
0.8485387205387206,10,1250,146,4292577.397136688,21,0.8623757150999556
0.8485387205387206,10,1250,147,4349986.393856764,21,0.8623757150999556
0.8485387205387206,10,1250,148,4407907.932121515,21,0.8154513841670714
0.8492056946489936,10,1223,149,4466344.934831858,21,0.8623757150999556
0.8492056946489936,10,1223,150,4525280.937511921,21,0.8623757150999556
0.8492056946489936,10,1223,151,4584737.153591394,21,0.8528328678706635
0.8492056946489936,10,1223,152,4644719.432579279,21,0.8518525742148286
0.8492056946489936,10,1223,153,4705218.491332531,21,0.8518525742148286
0.8492056946489936,10,1223,154,4766233.738751411,21,0.8518525742148286
0.8492056946489936,10,1223,155,4827764.989777327,21,0.8518525742148286
