method,params,model,seed,train_score,test_score,grid_search_time,time,test_ind
random_search,{},DT,0,0.8253719655442445,0.817966903073286,5.9604644775390625e-05,158.18283414840698,"['[""employment""]']"
random_search,{},DT,1,0.8253719655442445,0.817966903073286,6.29425048828125e-05,133.6824176311493,"['[""installment_commitment"",""num_dependents"",""num_dependents""]']"
random_search,{},DT,2,0.8253719655442445,0.817966903073286,5.221366882324219e-05,150.24961805343628,"['[""savings_status"",""own_telephone""]']"
random_search,{},DT,3,0.8253719655442445,0.817966903073286,5.316734313964844e-05,169.16820907592773,"['[""employment"",""employment"",""employment""]']"
random_search,{},DT,4,0.8253719655442445,0.817966903073286,6.318092346191406e-05,166.43452334403992,"['[""job""]']"
random_search,{},DT,5,0.8253719655442445,0.817966903073286,5.602836608886719e-05,156.8096866607666,"['[""age""]']"
random_search,{},DT,7,0.8253719655442445,0.817966903073286,5.7697296142578125e-05,152.85328936576843,"['[""employment""]']"
random_search,{},DT,6,0.8253719655442445,0.817966903073286,5.555152893066406e-05,164.7894332408905,"['[""checking_status""]']"
random_search,{},DT,9,0.8253719655442445,0.817966903073286,4.982948303222656e-05,161.87645173072815,"['[""installment_commitment""]']"
random_search,{},DT,8,0.8253719655442445,0.817966903073286,5.221366882324219e-05,157.48937153816223,"['[""checking_status"",""residence_since""]']"
random_search,{},DT,10,0.8253719655442445,0.817966903073286,5.14984130859375e-05,164.74636101722717,"['[""own_telephone""]']"
random_search,{},DT,11,0.8253719655442445,0.817966903073286,5.221366882324219e-05,159.13696575164795,"['[""foreign_worker"",""foreign_worker"",""savings_status""]']"
random_search,{},DT,12,0.8253719655442445,0.817966903073286,5.817413330078125e-05,154.59688234329224,"['[""housing""]']"
random_search,{},DT,13,0.8253719655442445,0.817966903073286,6.29425048828125e-05,163.93470096588135,"['[""own_telephone"",""other_payment_plans"",""other_payment_plans""]']"
random_search,{},DT,14,0.8253719655442445,0.817966903073286,5.817413330078125e-05,167.60911417007446,"['[""num_dependents"",""installment_commitment""]']"
random_search,{},DT,15,0.8253719655442445,0.817966903073286,5.269050598144531e-05,155.0837197303772,"['[""job""]']"
random_search,{},DT,16,0.8253719655442445,0.817966903073286,5.7220458984375e-05,150.9933762550354,"['[""installment_commitment""]']"
random_search,{},DT,17,0.8253719655442445,0.817966903073286,8.106231689453125e-05,143.2937877178192,"['[""housing""]']"
random_search,{},DT,18,0.8253719655442445,0.817966903073286,5.030632019042969e-05,142.30847096443176,"['[""checking_status"",""savings_status"",""checking_status"",""residence_since""]']"
random_search,{},DT,19,0.8253719655442445,0.817966903073286,6.031990051269531e-05,160.9539384841919,"['[""personal_status""]']"
random_search,{},DT,21,0.8253719655442445,0.817966903073286,5.316734313964844e-05,147.1405429840088,"['[""personal_status""]']"
random_search,{},DT,20,0.8253719655442445,0.817966903073286,5.3882598876953125e-05,139.04824209213257,"['[""property_magnitude""]']"
random_search,{},DT,22,0.8253719655442445,0.817966903073286,6.079673767089844e-05,158.12599802017212,"['[""job""]']"
random_search,{},DT,23,0.8253719655442445,0.817966903073286,5.364418029785156e-05,151.91052532196045,"['[""num_dependents""]']"
random_search,{},DT,24,0.8253719655442445,0.817966903073286,5.555152893066406e-05,153.13176321983337,"['[""other_payment_plans"",""residence_since""]']"
random_search,{},DT,25,0.8253719655442445,0.817966903073286,6.0558319091796875e-05,153.55666494369507,"['[""checking_status""]']"
random_search,{},DT,27,0.8253719655442445,0.817966903073286,6.413459777832031e-05,157.55355715751648,"['[""residence_since""]']"
random_search,{},DT,26,0.8253719655442445,0.817966903073286,5.91278076171875e-05,150.5167214870453,"['[""foreign_worker""]']"
random_search,{},DT,28,0.8253719655442445,0.817966903073286,5.8650970458984375e-05,161.36892080307007,"['[""job""]']"
random_search,{},DT,29,0.8253719655442445,0.817966903073286,5.7697296142578125e-05,161.71475648880005,"['[""own_telephone"",""installment_commitment""]']"
