fitness,depth,nodes,number_of_the_generation,time_since_the_start_of_the_evolution,seed
0.8253719655442445,2,5,1,0.7831029891967773,18
0.8253719655442445,2,2,2,1.5554273128509521,18
0.8253719655442445,2,2,3,2.348525285720825,18
0.8253719655442445,2,2,4,3.1188807487487793,18
0.8253719655442445,2,2,5,3.8904547691345215,18
0.8253719655442445,2,2,6,4.8058836460113525,18
0.8253719655442445,2,2,7,5.5878846645355225,18
0.8253719655442445,2,2,8,6.361388921737671,18
0.8253719655442445,2,2,9,7.135605812072754,18
0.8253719655442445,2,2,10,7.909063339233398,18
0.8253719655442445,2,2,11,8.683377027511597,18
0.8253719655442445,2,3,12,9.652427196502686,18
0.8253719655442445,2,4,13,10.429318189620972,18
0.8253719655442445,2,3,14,11.195165395736694,18
0.8253719655442445,2,4,15,11.976049661636353,18
0.8253719655442445,2,2,16,12.757958889007568,18
0.8253719655442445,2,3,17,13.535559892654419,18
0.8253719655442445,2,3,18,14.452006578445435,18
0.8253719655442445,2,2,19,15.22253155708313,18
0.8253719655442445,2,2,20,15.985771656036377,18
0.8253719655442445,2,2,21,16.747313976287842,18
0.8253719655442445,2,3,22,17.51444959640503,18
0.8253719655442445,2,2,23,18.27151393890381,18
0.8253719655442445,2,4,24,19.18446922302246,18
0.8253719655442445,2,2,25,19.94076418876648,18
0.8253719655442445,2,3,26,20.703887462615967,18
0.8253719655442445,2,4,27,21.479201078414917,18
0.8253719655442445,2,3,28,22.260372400283813,18
0.8253719655442445,2,4,29,23.193366050720215,18
0.8253719655442445,2,3,30,23.951344966888428,18
0.8253719655442445,2,3,31,24.729839324951172,18
0.8253719655442445,2,2,32,25.496058464050293,18
0.8253719655442445,2,2,33,26.253435850143433,18
0.8253719655442445,2,3,34,27.10910201072693,18
0.8253719655442445,2,4,35,28.011741876602173,18
0.8253719655442445,2,4,36,28.779796838760376,18
0.8253719655442445,2,2,37,29.540236473083496,18
0.8253719655442445,2,3,38,30.321845531463623,18
0.8253719655442445,2,2,39,31.086135864257812,18
0.8253719655442445,2,3,40,31.846582174301147,18
0.8253719655442445,2,3,41,32.863067388534546,18
0.8253719655442445,2,2,42,33.65155792236328,18
0.8253719655442445,2,5,43,34.455053091049194,18
0.8253719655442445,2,2,44,35.26664471626282,18
0.8253719655442445,2,3,45,36.08880686759949,18
0.8253719655442445,2,2,46,36.64949321746826,18
0.8253719655442445,2,2,47,37.302136182785034,18
0.8253719655442445,2,2,48,37.81972146034241,18
0.8253719655442445,2,2,49,38.35325837135315,18
0.8253719655442445,2,2,50,38.8652777671814,18
0.8253719655442445,2,3,51,39.38682246208191,18
0.8253719655442445,2,2,52,39.91275668144226,18
0.8253719655442445,2,2,53,40.56765079498291,18
0.8253719655442445,2,3,54,41.08451867103577,18
0.8253719655442445,2,4,55,41.77259588241577,18
0.8253719655442445,2,3,56,42.58538031578064,18
0.8253719655442445,2,2,57,43.39434194564819,18
0.8253719655442445,2,2,58,44.46759033203125,18
0.8253719655442445,2,5,59,45.38612198829651,18
0.8253719655442445,2,2,60,46.2046217918396,18
0.8253719655442445,2,2,61,47.02477979660034,18
0.8253719655442445,2,2,62,47.84957480430603,18
0.8253719655442445,2,2,63,48.668115854263306,18
0.8253719655442445,2,2,64,49.69031524658203,18
0.8253719655442445,2,2,65,50.501611948013306,18
0.8253719655442445,2,3,66,51.311933517456055,18
0.8253719655442445,2,2,67,52.13856363296509,18
0.8253719655442445,2,2,68,52.97192621231079,18
0.8253719655442445,2,2,69,53.786075592041016,18
0.8253719655442445,2,2,70,54.78115248680115,18
0.8253719655442445,2,2,71,55.60586619377136,18
0.8253719655442445,2,2,72,56.44436049461365,18
0.8253719655442445,2,3,73,57.26468229293823,18
0.8253719655442445,2,2,74,58.0912127494812,18
0.8253719655442445,2,4,75,58.909520626068115,18
0.8253719655442445,2,3,76,59.92245006561279,18
0.8253719655442445,2,2,77,60.744495153427124,18
0.8253719655442445,2,3,78,61.569284200668335,18
0.8253719655442445,2,3,79,62.39082455635071,18
0.8253719655442445,2,2,80,63.232218742370605,18
0.8253719655442445,2,2,81,64.03166675567627,18
0.8253719655442445,2,4,82,65.02374339103699,18
0.8253719655442445,2,2,83,65.8212239742279,18
0.8253719655442445,2,2,84,66.62417888641357,18
0.8253719655442445,2,2,85,67.42438554763794,18
0.8253719655442445,2,2,86,68.20113134384155,18
0.8253719655442445,2,2,87,68.91438913345337,18
0.8253719655442445,2,2,88,69.41685318946838,18
0.8253719655442445,2,2,89,69.93241810798645,18
0.8253719655442445,2,2,90,70.43736720085144,18
0.8253719655442445,2,2,91,70.94374561309814,18
0.8253719655442445,2,2,92,71.45893621444702,18
0.8253719655442445,2,3,93,72.08317422866821,18
0.8253719655442445,2,2,94,72.58127975463867,18
0.8253719655442445,2,4,95,73.08573842048645,18
0.8253719655442445,2,3,96,73.59204697608948,18
0.8253719655442445,2,4,97,74.11699318885803,18
0.8253719655442445,2,4,98,74.624680519104,18
0.8253719655442445,2,2,99,75.25332307815552,18
0.8253719655442445,2,4,100,75.75842046737671,18
0.8253719655442445,2,2,101,76.25700521469116,18
0.8253719655442445,2,2,102,76.76253652572632,18
0.8253719655442445,2,2,103,77.28173995018005,18
0.8253719655442445,2,2,104,77.79552149772644,18
0.8253719655442445,2,3,105,78.42167067527771,18
0.8253719655442445,2,2,106,78.92510771751404,18
0.8253719655442445,2,2,107,79.43481945991516,18
0.8253719655442445,2,3,108,79.94917964935303,18
0.8253719655442445,2,5,109,80.44226121902466,18
0.8253719655442445,2,2,110,81.05645155906677,18
0.8253719655442445,2,2,111,81.55916547775269,18
0.8253719655442445,2,3,112,82.07562923431396,18
0.8253719655442445,2,2,113,82.58314204216003,18
0.8253719655442445,2,2,114,83.08899903297424,18
0.8253719655442445,2,3,115,83.58818674087524,18
0.8253719655442445,2,2,116,84.53483009338379,18
0.8253719655442445,2,2,117,85.28364658355713,18
0.8253719655442445,2,2,118,85.78096008300781,18
0.8253719655442445,2,2,119,86.33296322822571,18
0.8253719655442445,2,2,120,86.842200756073,18
0.8253719655442445,2,2,121,87.35405349731445,18
0.8253719655442445,2,2,122,87.98778200149536,18
0.8253719655442445,2,2,123,88.51060390472412,18
0.8253719655442445,2,2,124,89.25175380706787,18
0.8253719655442445,2,2,125,90.03919434547424,18
0.8253719655442445,2,2,126,90.82981586456299,18
0.8253719655442445,2,2,127,91.61898756027222,18
0.8253719655442445,2,2,128,92.5730333328247,18
0.8253719655442445,2,2,129,93.37487244606018,18
0.8253719655442445,2,2,130,94.16123843193054,18
0.8253719655442445,2,2,131,94.96308612823486,18
0.8253719655442445,2,2,132,95.76244854927063,18
0.8253719655442445,2,2,133,96.68621802330017,18
0.8253719655442445,2,2,134,97.47546029090881,18
0.8253719655442445,2,2,135,98.26908922195435,18
0.8253719655442445,2,3,136,99.0296859741211,18
0.8253719655442445,2,3,137,99.83297967910767,18
0.8253719655442445,2,2,138,100.63363933563232,18
0.8253719655442445,2,4,139,101.594309091568,18
0.8253719655442445,2,2,140,102.40210437774658,18
0.8253719655442445,2,2,141,103.18699836730957,18
0.8253719655442445,2,2,142,103.95319485664368,18
0.8253719655442445,2,2,143,104.74109959602356,18
0.8253719655442445,2,2,144,105.44449472427368,18
0.8253719655442445,2,6,145,106.0673315525055,18
0.8253719655442445,2,2,146,106.57534527778625,18
0.8253719655442445,2,4,147,107.0846951007843,18
0.8253719655442445,2,3,148,107.59290099143982,18
0.8253719655442445,2,2,149,108.10216784477234,18
0.8253719655442445,2,3,150,108.72701978683472,18
0.8253719655442445,2,2,151,109.23289227485657,18
0.8253719655442445,2,2,152,109.74191069602966,18
0.8253719655442445,2,4,153,110.25493621826172,18
0.8253719655442445,2,2,154,110.76311922073364,18
0.8253719655442445,2,3,155,111.26391649246216,18
0.8253719655442445,2,2,156,111.91251492500305,18
0.8253719655442445,2,3,157,112.41627144813538,18
0.8253719655442445,2,2,158,112.91818881034851,18
0.8253719655442445,2,4,159,113.4427399635315,18
0.8253719655442445,2,2,160,114.0793559551239,18
0.8253719655442445,2,8,161,114.81854367256165,18
0.8253719655442445,2,3,162,115.74338674545288,18
0.8253719655442445,2,3,163,116.52188897132874,18
0.8253719655442445,2,2,164,117.31464695930481,18
0.8253719655442445,2,2,165,118.09297132492065,18
0.8253719655442445,2,2,166,118.86457896232605,18
0.8253719655442445,2,2,167,119.62959599494934,18
0.8253719655442445,2,2,168,120.57859706878662,18
0.8253719655442445,2,2,169,121.38465857505798,18
0.8253719655442445,2,3,170,122.18826270103455,18
0.8253719655442445,2,3,171,122.97868752479553,18
0.8253719655442445,2,2,172,123.7940137386322,18
0.8253719655442445,2,2,173,124.58290481567383,18
0.8253719655442445,2,5,174,125.50960111618042,18
0.8253719655442445,2,2,175,126.30927968025208,18
0.8253719655442445,2,2,176,127.1065194606781,18
0.8253719655442445,2,3,177,127.91353273391724,18
0.8253719655442445,2,3,178,128.71461081504822,18
0.8253719655442445,2,2,179,129.38878631591797,18
0.8253719655442445,2,2,180,130.19852876663208,18
0.8253719655442445,2,3,181,131.00246334075928,18
0.8253719655442445,2,3,182,131.6464765071869,18
0.8253719655442445,2,3,183,132.1449294090271,18
0.8253719655442445,2,4,184,132.6390142440796,18
0.8253719655442445,2,2,185,133.1366846561432,18
0.8253719655442445,2,2,186,134.0131857395172,18
0.8253719655442445,2,2,187,134.681218624115,18
0.8253719655442445,2,2,188,135.45140290260315,18
0.8253719655442445,2,3,189,135.9587516784668,18
0.8253719655442445,2,2,190,136.48706531524658,18
