fitness,depth,nodes,number_of_the_generation,time_since_the_start_of_the_evolution,seed,test_fitness
0.8431120514621329,9,29,1,1.0265421867370605,0,0.7664335664335664
0.8440845444877701,9,57,2,2.628211498260498,0,0.8130680813439433
0.8440845444877701,9,57,3,4.746228218078613,0,0.8130680813439433
0.8523179851234532,9,25,4,7.34965968132019,0,0.7890812890812889
0.8580645161290322,9,29,5,10.413458824157715,0,0.7467043314500942
0.8978475511163607,9,73,6,14.327829122543335,0,0.8440779610194902
0.9036856424718174,9,77,7,18.719918489456177,0,0.9072304507087116
0.9233856633372703,9,77,8,23.574546337127686,0,0.9072304507087116
0.9233856633372703,9,77,9,28.914381504058838,0,0.9072304507087116
0.9233856633372703,9,77,10,34.920926332473755,0,0.9072304507087116
0.9233856633372703,9,77,11,41.40745401382446,0,0.9072304507087116
0.9293694711459994,9,77,12,48.37897610664368,0,0.9072304507087116
0.9356819468024902,9,75,13,55.818509578704834,0,0.8830584707646177
0.9356819468024902,9,75,14,63.734310150146484,0,0.8830584707646177
0.9356819468024902,9,75,15,72.35150980949402,0,0.8830584707646177
0.9356819468024902,9,75,16,81.45758700370789,0,0.8830584707646177
0.9356819468024902,9,75,17,91.07486414909363,0,0.8830584707646177
0.9356819468024902,9,75,18,101.16811108589172,0,0.8830584707646177
0.9356819468024902,9,75,19,111.9256911277771,0,0.8830584707646177
0.9356819468024902,9,75,20,123.16924715042114,0,0.8830584707646177
0.9356819468024902,9,75,21,134.87818956375122,0,0.8830584707646177
0.9356819468024902,9,75,22,147.07419085502625,0,0.8830584707646177
0.9356819468024902,9,75,23,159.74569964408875,0,0.8830584707646177
0.9356819468024902,9,75,24,173.09737038612366,0,0.8830584707646177
0.9356819468024902,9,75,25,186.96148872375488,0,0.8830584707646177
0.9359053216694004,9,73,26,201.3119969367981,0,0.8846153846153846
0.9420218100570007,9,73,27,216.1274766921997,0,0.8054029304029304
0.9420218100570007,9,73,28,231.41986870765686,0,0.8054029304029304
0.9420218100570007,9,73,29,247.382550239563,0,0.8054029304029304
0.9420218100570007,9,73,30,263.840194940567,0,0.8054029304029304
0.9420218100570007,9,73,31,280.7977178096771,0,0.8054029304029304
0.9420218100570007,9,73,32,298.26508808135986,0,0.8054029304029304
0.9420218100570007,9,73,33,316.40165519714355,0,0.8054029304029304
0.9420218100570007,9,73,34,335.04172372817993,0,0.8054029304029304
0.9420218100570007,9,73,35,354.1698410511017,0,0.8054029304029304
0.9420218100570007,9,73,36,373.782014131546,0,0.8054029304029304
0.9420218100570007,9,73,37,394.0735423564911,0,0.8054029304029304
0.9420218100570007,9,73,38,414.8500728607178,0,0.8054029304029304
0.9422113854830902,9,75,39,436.1019253730774,0,0.8639989442505647
0.9422113854830902,9,75,40,457.83555126190186,0,0.8639989442505647
0.9422113854830902,9,75,41,480.0306890010834,0,0.8639989442505647
0.9422113854830902,9,75,42,502.9108226299286,0,0.8639989442505647
0.9549058522665561,9,75,43,526.2845976352692,0,0.9221445221445221
0.9549058522665561,9,75,44,550.171534538269,0,0.9221445221445221
0.9549058522665561,9,75,45,574.5334134101868,0,0.9221445221445221
0.9611862643080124,9,69,46,599.373193025589,0,0.8876319758672702
0.9611862643080124,9,69,47,624.8849143981934,0,0.8876319758672702
0.9611862643080124,9,69,48,650.8544659614563,0,0.8876319758672702
0.9611862643080124,9,69,49,677.3011882305145,0,0.8876319758672702
0.9611862643080124,9,69,50,704.208221912384,0,0.8876319758672702
0.9611862643080124,9,69,51,731.5935633182526,0,0.8876319758672702
0.9611862643080124,9,69,52,759.6274678707123,0,0.8876319758672702
0.9612903225806452,9,65,53,788.1164321899414,0,0.902578589019267
0.9612903225806452,9,65,54,817.0635294914246,0,0.902578589019267
0.9612903225806452,9,65,55,846.5161881446838,0,0.902578589019267
0.9612903225806452,9,65,56,876.4317555427551,0,0.902578589019267
0.9612903225806452,9,65,57,907.0269553661346,0,0.902578589019267
0.9612903225806452,9,65,58,938.0995688438416,0,0.902578589019267
0.9612903225806452,9,65,59,969.6565067768097,0,0.902578589019267
0.9612903225806452,9,65,60,1001.6993045806885,0,0.902578589019267
0.9612903225806452,9,65,61,1034.379325389862,0,0.902578589019267
0.967697056649711,9,49,62,1067.5287647247314,0,0.9221445221445221
0.967697056649711,9,49,63,1101.1438324451447,0,0.9221445221445221
0.967697056649711,9,49,64,1135.2325639724731,0,0.9221445221445221
0.967697056649711,9,49,65,1169.8012673854828,0,0.9221445221445221
0.967697056649711,9,49,66,1205.0411875247955,0,0.9221445221445221
0.967697056649711,9,49,67,1240.7634031772614,0,0.9221445221445221
0.967697056649711,9,49,68,1276.9546196460724,0,0.9221445221445221
0.967697056649711,9,49,69,1313.6289796829224,0,0.9221445221445221
0.967697056649711,9,49,70,1350.9588766098022,0,0.9221445221445221
0.967697056649711,9,49,71,1388.7637209892273,0,0.9221445221445221
0.967697056649711,9,49,72,1427.0437066555023,0,0.9221445221445221
0.967697056649711,9,49,73,1465.7972750663757,0,0.9221445221445221
0.967697056649711,9,49,74,1505.0035989284515,0,0.9221445221445221
0.967697056649711,9,49,75,1544.8873236179352,0,0.9221445221445221
0.967697056649711,9,49,76,1585.2302687168121,0,0.9221445221445221
0.967697056649711,9,49,77,1626.0295143127441,0,0.9221445221445221
0.967697056649711,9,49,78,1667.2962465286255,0,0.9221445221445221
0.967697056649711,9,49,79,1709.0231847763062,0,0.9221445221445221
0.967697056649711,9,49,80,1751.4368741512299,0,0.9221445221445221
0.967697056649711,9,49,81,1794.2957227230072,0,0.9221445221445221
0.9741241762053415,9,47,82,1837.6380286216736,0,0.9417138332502419
0.9741241762053415,9,47,83,1881.4635410308838,0,0.9417138332502419
0.9741241762053415,9,47,84,1925.9240264892578,0,0.9417138332502419
0.9741241762053415,9,47,85,1970.899162530899,0,0.9417138332502419
0.9741241762053415,9,47,86,2016.3497576713562,0,0.9417138332502419
0.9741241762053415,9,47,87,2062.260708093643,0,0.9417138332502419
0.9741241762053415,9,47,88,2108.839310646057,0,0.9417138332502419
0.9741241762053415,9,47,89,2155.8737292289734,0,0.9417138332502419
0.9741241762053415,9,47,90,2203.3697485923767,0,0.9417138332502419
0.9741241762053415,9,47,91,2251.340625524521,0,0.9417138332502419
0.9741241762053415,9,47,92,2299.785425186157,0,0.9417138332502419
0.9741241762053415,9,47,93,2348.8390057086945,0,0.9417138332502419
0.9741241762053415,9,47,94,2398.1953015327454,0,0.9417138332502419
0.9741241762053415,9,47,95,2447.834492444992,0,0.9417138332502419
0.9741241762053415,9,47,96,2497.739292860031,0,0.9417138332502419
0.9741241762053415,9,47,97,2548.069156885147,0,0.9417138332502419
0.9741241762053415,9,47,98,2598.705594062805,0,0.9417138332502419
0.9741241762053415,9,47,99,2649.626918554306,0,0.9417138332502419
0.9741241762053415,9,47,100,2700.839519739151,0,0.9417138332502419
