method,params,model,seed,train_score,test_score,grid_search_time,time,test_ind
No_FL,{},DT,0,462350.7692716705,1566167.2024663815,4.553794860839844e-05,0.08769583702087402,[]
No_FL,{},DT,2,462350.7692716705,1566167.2024663815,3.266334533691406e-05,0.06450676918029785,[]
No_FL,{},DT,1,462350.7692716705,1566167.2024663815,5.316734313964844e-05,0.09617114067077637,[]
No_FL,{},DT,3,462350.7692716705,1566167.2024663815,4.601478576660156e-05,0.07578754425048828,[]
No_FL,{},DT,4,462350.7692716705,1566167.2024663815,3.337860107421875e-05,0.06963372230529785,[]
No_FL,{},DT,5,462350.7692716705,1566167.2024663815,3.170967102050781e-05,0.0926520824432373,[]
No_FL,{},DT,6,462350.7692716705,1566167.2024663815,3.6716461181640625e-05,0.0698847770690918,[]
No_FL,{},DT,7,462350.7692716705,1566167.2024663815,3.337860107421875e-05,0.07085251808166504,[]
No_FL,{},DT,8,462350.7692716705,1566167.2024663815,3.838539123535156e-05,0.07327103614807129,[]
No_FL,{},DT,9,462350.7692716705,1566167.2024663815,4.696846008300781e-05,0.08710169792175293,[]
No_FL,{},DT,11,462350.7692716705,1566167.2024663815,4.9114227294921875e-05,0.08739519119262695,[]
No_FL,{},DT,13,462350.7692716705,1566167.2024663815,5.054473876953125e-05,0.12414336204528809,[]
No_FL,{},DT,14,462350.7692716705,1566167.2024663815,4.839897155761719e-05,0.09263396263122559,[]
No_FL,{},DT,15,462350.7692716705,1566167.2024663815,4.76837158203125e-05,0.09130215644836426,[]
No_FL,{},DT,16,462350.7692716705,1566167.2024663815,4.696846008300781e-05,0.09803056716918945,[]
No_FL,{},DT,17,462350.7692716705,1566167.2024663815,5.245208740234375e-05,0.09927845001220703,[]
No_FL,{},DT,18,462350.7692716705,1566167.2024663815,5.054473876953125e-05,0.09918808937072754,[]
No_FL,{},DT,19,462350.7692716705,1566167.2024663815,4.6253204345703125e-05,0.09792351722717285,[]
No_FL,{},DT,20,462350.7692716705,1566167.2024663815,5.030632019042969e-05,0.129286527633667,[]
No_FL,{},DT,10,462350.7692716705,1566167.2024663815,4.744529724121094e-05,0.09039783477783203,[]
No_FL,{},DT,21,462350.7692716705,1566167.2024663815,4.982948303222656e-05,0.09732294082641602,[]
No_FL,{},DT,22,462350.7692716705,1566167.2024663815,4.601478576660156e-05,0.08610296249389648,[]
No_FL,{},DT,12,462350.7692716705,1566167.2024663815,4.839897155761719e-05,0.09072661399841309,[]
No_FL,{},DT,24,462350.7692716705,1566167.2024663815,3.814697265625e-05,0.06714797019958496,[]
No_FL,{},DT,25,462350.7692716705,1566167.2024663815,3.4809112548828125e-05,0.06607413291931152,[]
No_FL,{},DT,26,462350.7692716705,1566167.2024663815,4.982948303222656e-05,0.08364272117614746,[]
No_FL,{},DT,27,462350.7692716705,1566167.2024663815,3.3855438232421875e-05,0.06317377090454102,[]
No_FL,{},DT,28,462350.7692716705,1566167.2024663815,3.409385681152344e-05,0.06172442436218262,[]
No_FL,{},DT,23,462350.7692716705,1566167.2024663815,4.982948303222656e-05,0.08127117156982422,[]
No_FL,{},DT,29,462350.7692716705,1566167.2024663815,4.696846008300781e-05,0.08046603202819824,[]
