method,params,model,seed,train_score,test_score,grid_search_time,time,test_ind
PCA,"{'feature_learning__n_components': [1, 2, 3, 4, 5]}",DT,0,0.7000000000000001,0.7499999999999999,0.00022935867309570312,0.020465612411499023,[]
PCA,"{'feature_learning__n_components': [1, 2, 3, 4, 5]}",DT,1,0.7000000000000001,0.7499999999999999,0.0004341602325439453,0.02194666862487793,[]
PCA,"{'feature_learning__n_components': [1, 2, 3, 4, 5]}",DT,2,0.7000000000000001,0.7499999999999999,0.00029850006103515625,0.020786046981811523,[]
PCA,"{'feature_learning__n_components': [1, 2, 3, 4, 5]}",DT,3,0.7000000000000001,0.7499999999999999,0.0002124309539794922,0.019379377365112305,[]
PCA,"{'feature_learning__n_components': [1, 2, 3, 4, 5]}",DT,4,0.7000000000000001,0.7499999999999999,0.00020694732666015625,0.01904606819152832,[]
PCA,"{'feature_learning__n_components': [1, 2, 3, 4, 5]}",DT,5,0.7000000000000001,0.7499999999999999,0.0002079010009765625,0.019863605499267578,[]
PCA,"{'feature_learning__n_components': [1, 2, 3, 4, 5]}",DT,6,0.7000000000000001,0.7499999999999999,0.0002143383026123047,0.018594026565551758,[]
PCA,"{'feature_learning__n_components': [1, 2, 3, 4, 5]}",DT,7,0.7000000000000001,0.7499999999999999,0.00020432472229003906,0.018587589263916016,[]
PCA,"{'feature_learning__n_components': [1, 2, 3, 4, 5]}",DT,8,0.7000000000000001,0.7499999999999999,0.0002219676971435547,0.019509553909301758,[]
PCA,"{'feature_learning__n_components': [1, 2, 3, 4, 5]}",DT,9,0.7000000000000001,0.7499999999999999,0.00034499168395996094,0.021107196807861328,[]
PCA,"{'feature_learning__n_components': [1, 2, 3, 4, 5]}",DT,12,0.7000000000000001,0.7499999999999999,0.0002028942108154297,0.012042999267578125,[]
PCA,"{'feature_learning__n_components': [1, 2, 3, 4, 5]}",DT,11,0.7000000000000001,0.7499999999999999,0.000213623046875,0.018787622451782227,[]
PCA,"{'feature_learning__n_components': [1, 2, 3, 4, 5]}",DT,13,0.7000000000000001,0.7499999999999999,0.00022077560424804688,0.030276775360107422,[]
PCA,"{'feature_learning__n_components': [1, 2, 3, 4, 5]}",DT,14,0.7000000000000001,0.7499999999999999,0.0001513957977294922,0.011970996856689453,[]
PCA,"{'feature_learning__n_components': [1, 2, 3, 4, 5]}",DT,15,0.7000000000000001,0.7499999999999999,0.0002067089080810547,0.01919102668762207,[]
PCA,"{'feature_learning__n_components': [1, 2, 3, 4, 5]}",DT,10,0.7000000000000001,0.7499999999999999,0.0002079010009765625,0.020102262496948242,[]
PCA,"{'feature_learning__n_components': [1, 2, 3, 4, 5]}",DT,16,0.7000000000000001,0.7499999999999999,0.00029277801513671875,0.02047443389892578,[]
PCA,"{'feature_learning__n_components': [1, 2, 3, 4, 5]}",DT,17,0.7000000000000001,0.7499999999999999,0.00030350685119628906,0.02138233184814453,[]
PCA,"{'feature_learning__n_components': [1, 2, 3, 4, 5]}",DT,18,0.7000000000000001,0.7499999999999999,0.0002288818359375,0.01967763900756836,[]
PCA,"{'feature_learning__n_components': [1, 2, 3, 4, 5]}",DT,19,0.7000000000000001,0.7499999999999999,0.00022172927856445312,0.019086360931396484,[]
PCA,"{'feature_learning__n_components': [1, 2, 3, 4, 5]}",DT,20,0.7000000000000001,0.7499999999999999,0.0003139972686767578,0.021484851837158203,[]
PCA,"{'feature_learning__n_components': [1, 2, 3, 4, 5]}",DT,22,0.7000000000000001,0.7499999999999999,0.0006165504455566406,0.02247333526611328,[]
PCA,"{'feature_learning__n_components': [1, 2, 3, 4, 5]}",DT,24,0.7000000000000001,0.7499999999999999,0.00021529197692871094,0.019098997116088867,[]
PCA,"{'feature_learning__n_components': [1, 2, 3, 4, 5]}",DT,25,0.7000000000000001,0.7499999999999999,0.00024771690368652344,0.019640207290649414,[]
PCA,"{'feature_learning__n_components': [1, 2, 3, 4, 5]}",DT,23,0.7000000000000001,0.7499999999999999,0.00020241737365722656,0.01882004737854004,[]
PCA,"{'feature_learning__n_components': [1, 2, 3, 4, 5]}",DT,26,0.7000000000000001,0.7499999999999999,0.00027561187744140625,0.017795801162719727,[]
PCA,"{'feature_learning__n_components': [1, 2, 3, 4, 5]}",DT,27,0.7000000000000001,0.7499999999999999,0.0002167224884033203,0.01939082145690918,[]
PCA,"{'feature_learning__n_components': [1, 2, 3, 4, 5]}",DT,28,0.7000000000000001,0.7499999999999999,0.00024962425231933594,0.02003622055053711,[]
PCA,"{'feature_learning__n_components': [1, 2, 3, 4, 5]}",DT,21,0.7000000000000001,0.7499999999999999,0.0001513957977294922,0.013982772827148438,[]
PCA,"{'feature_learning__n_components': [1, 2, 3, 4, 5]}",DT,29,0.7000000000000001,0.7499999999999999,0.000263214111328125,0.019453763961791992,[]
