fitness,depth,nodes,number_of_the_generation,time_since_the_start_of_the_evolution,seed
0.9111783118467823,2,11,1,0.5590906143188477,15
0.9115921115921115,2,15,2,1.1352276802062988,15
0.9115921115921115,2,14,3,1.7157552242279053,15
0.9115921115921115,2,15,4,2.29025936126709,15
0.9159511590711416,2,14,5,2.865088939666748,15
0.915839011102453,2,16,6,3.5606307983398438,15
0.915839011102453,2,16,7,4.098750114440918,15
0.9115921115921115,2,16,8,4.669965744018555,15
0.915839011102453,2,14,9,5.253273248672485,15
0.9202203768763972,2,16,10,5.836723804473877,15
0.907243434120503,2,16,11,6.420637369155884,15
0.9115921115921115,2,14,12,7.127953290939331,15
0.907243434120503,2,14,13,7.7815492153167725,15
0.915839011102453,2,15,14,8.359532833099365,15
0.915839011102453,2,15,15,8.93063998222351,15
0.915839011102453,2,15,16,9.500847101211548,15
0.915839011102453,2,13,17,10.072570562362671,15
0.915839011102453,2,13,18,10.78697156906128,15
0.915839011102453,2,15,19,11.370537519454956,15
0.915839011102453,2,11,20,11.949886798858643,15
0.915839011102453,2,13,21,12.533995866775513,15
0.915839011102453,2,16,22,13.10615587234497,15
0.9159511590711416,2,15,23,13.677456140518188,15
0.915839011102453,2,16,24,14.398133277893066,15
0.9115921115921115,2,16,25,14.97390103340149,15
0.9159511590711416,2,15,26,15.54840612411499,15
0.915839011102453,2,15,27,16.13067364692688,15
0.9155857736426711,2,15,28,16.70303726196289,15
0.915839011102453,2,16,29,17.273492097854614,15
0.9155857736426711,2,13,30,17.98022985458374,15
0.915839011102453,2,13,31,18.567525386810303,15
0.9159511590711416,2,16,32,19.149340867996216,15
0.9114666666666669,2,14,33,19.72395968437195,15
0.9202203768763972,2,14,34,20.30578589439392,15
0.915839011102453,2,13,35,21.017051219940186,15
0.915839011102453,2,15,36,21.563657999038696,15
0.9023858866039642,2,14,37,22.127167224884033,15
0.9202203768763972,2,15,38,22.70623540878296,15
0.9159511590711416,2,16,39,23.30468726158142,15
0.915839011102453,2,13,40,23.873292922973633,15
0.9202203768763972,2,15,41,24.624141693115234,15
0.9159511590711416,2,15,42,25.176823139190674,15
0.915839011102453,2,16,43,25.763074159622192,15
0.9202203768763972,2,16,44,26.33684468269348,15
0.915839011102453,2,13,45,26.917625427246094,15
0.915839011102453,2,16,46,27.4969162940979,15
0.915839011102453,2,12,47,28.252503395080566,15
0.9069799596395534,2,12,48,28.78666353225708,15
0.915839011102453,2,16,49,29.371881008148193,15
0.9202203768763972,2,16,50,29.961920976638794,15
0.907243434120503,2,13,51,30.54033923149109,15
0.915839011102453,2,14,52,31.110524654388428,15
0.9068714225883009,2,9,53,31.85720205307007,15
0.9202203768763972,2,16,54,32.398364782333374,15
0.915839011102453,2,16,55,32.96689462661743,15
0.915839011102453,2,15,56,33.55276823043823,15
0.9159511590711416,2,16,57,34.12268376350403,15
0.915839011102453,2,16,58,34.691082239151,15
0.9202203768763972,2,15,59,35.436551094055176,15
0.9115921115921115,2,13,60,35.99043583869934,15
0.9159511590711416,2,15,61,36.57038998603821,15
0.915839011102453,2,15,62,37.15864086151123,15
0.915839011102453,2,16,63,37.739179372787476,15
0.915839011102453,2,11,64,38.458996295928955,15
0.915839011102453,2,14,65,39.01784896850586,15
0.915839011102453,2,15,66,39.56218647956848,15
0.9155857736426711,2,14,67,40.13510012626648,15
0.9202203768763972,2,16,68,40.715360164642334,15
0.915839011102453,2,14,69,41.30347442626953,15
0.915839011102453,2,16,70,42.06077814102173,15
0.9202203768763972,2,15,71,42.60793852806091,15
0.9069799596395534,2,14,72,43.17091655731201,15
0.915839011102453,2,16,73,43.74742126464844,15
0.9202203768763972,2,14,74,44.31982660293579,15
0.9202203768763972,2,14,75,44.89419937133789,15
0.915839011102453,2,16,76,45.645792722702026,15
0.915839011102453,2,15,77,46.20070433616638,15
0.915839011102453,2,15,78,46.77122521400452,15
0.907243434120503,2,12,79,47.34433960914612,15
0.915839011102453,2,13,80,47.919442653656006,15
0.9114666666666669,2,15,81,48.49059295654297,15
0.9159511590711416,2,13,82,49.20304822921753,15
0.9202203768763972,2,15,83,49.76026439666748,15
0.915839011102453,2,16,84,50.31886863708496,15
0.915839011102453,2,16,85,50.890178203582764,15
0.915839011102453,2,15,86,51.47976469993591,15
0.9202203768763972,2,15,87,52.189645290374756,15
0.9202203768763972,2,14,88,52.65010404586792,15
0.9115921115921115,2,16,89,53.229504108428955,15
0.907243434120503,2,13,90,53.80952858924866,15
0.915839011102453,2,15,91,54.39592099189758,15
0.9115921115921115,2,14,92,54.883734703063965,15
0.9202203768763972,2,15,93,55.597405195236206,15
0.9202203768763972,2,16,94,55.95326638221741,15
0.9159511590711416,2,14,95,56.30632710456848,15
0.9202203768763972,2,15,96,56.657931089401245,15
0.9202203768763972,2,16,97,57.0236656665802,15
0.9202203768763972,2,16,98,57.37173247337341,15
0.915839011102453,2,13,99,57.853431224823,15
0.915839011102453,2,15,100,58.201241970062256,15
0.9202203768763972,2,16,101,58.56559133529663,15
0.915839011102453,2,16,102,58.9374315738678,15
0.915839011102453,2,13,103,59.28902554512024,15
0.915839011102453,2,14,104,59.6394419670105,15
0.915839011102453,2,14,105,60.12245535850525,15
0.915839011102453,2,14,106,60.47953271865845,15
0.9112598969126946,2,15,107,60.83805274963379,15
0.915839011102453,2,15,108,61.18760585784912,15
0.915839011102453,2,14,109,61.543466091156006,15
0.915839011102453,2,16,110,61.996251583099365,15
0.915839011102453,2,13,111,62.3453471660614,15
0.915839011102453,2,16,112,62.696697473526,15
0.915839011102453,2,15,113,63.04045820236206,15
0.907243434120503,2,14,114,63.400203704833984,15
0.9115921115921115,2,15,115,63.76249361038208,15
0.915839011102453,2,15,116,64.25092077255249,15
0.9202203768763972,2,14,117,64.61006307601929,15
0.9202203768763972,2,15,118,64.9583432674408,15
0.9159511590711416,2,15,119,65.3159294128418,15
0.9114666666666669,2,15,120,65.66435384750366,15
0.9202203768763972,2,13,121,66.01869106292725,15
0.9155857736426711,2,16,122,66.51911878585815,15
0.915839011102453,2,16,123,66.8894214630127,15
0.9115921115921115,2,15,124,67.27388978004456,15
0.915839011102453,2,15,125,67.63589215278625,15
0.915839011102453,2,15,126,68.01062321662903,15
0.915839011102453,2,15,127,68.37643885612488,15
0.915839011102453,2,16,128,68.86596012115479,15
0.9115921115921115,2,13,129,69.30276584625244,15
0.9159511590711416,2,15,130,69.88168978691101,15
0.9202203768763972,2,13,131,70.45087671279907,15
0.915839011102453,2,15,132,71.03346800804138,15
0.9202203768763972,2,16,133,71.75982999801636,15
0.9202203768763972,2,16,134,72.33333158493042,15
0.9159511590711416,2,16,135,72.9145724773407,15
0.915839011102453,2,11,136,73.48558807373047,15
0.915839011102453,2,16,137,74.07560968399048,15
0.915839011102453,2,14,138,74.66999983787537,15
0.915839011102453,2,13,139,75.4133665561676,15
0.9159511590711416,2,14,140,76.00450348854065,15
0.9115921115921115,2,11,141,76.58609342575073,15
0.9159511590711416,2,15,142,77.16105508804321,15
0.9115921115921115,2,11,143,77.73368835449219,15
0.9069799596395534,2,16,144,78.31974220275879,15
0.9155857736426711,2,15,145,79.08551526069641,15
0.9114666666666669,2,16,146,79.65931391716003,15
0.915839011102453,2,16,147,80.28225612640381,15
0.9114666666666669,2,15,148,80.8586938381195,15
0.915839011102453,2,12,149,81.42911791801453,15
0.9114666666666669,2,15,150,82.03364586830139,15
0.9202203768763972,2,16,151,82.751149892807,15
0.915839011102453,2,16,152,83.31816577911377,15
0.9114666666666669,2,16,153,83.90251874923706,15
0.9202203768763972,2,15,154,84.4751558303833,15
0.9202203768763972,2,14,155,85.06175303459167,15
0.915839011102453,2,16,156,85.78727865219116,15
0.915839011102453,2,15,157,86.3510811328888,15
0.915839011102453,2,16,158,86.91333723068237,15
0.9159511590711416,2,16,159,87.48826670646667,15
0.915839011102453,2,12,160,88.04934406280518,15
0.9155857736426711,2,13,161,88.61468839645386,15
0.9115921115921115,2,15,162,89.2705430984497,15
0.9115921115921115,2,16,163,89.71486949920654,15
0.9202203768763972,2,14,164,90.09372520446777,15
