fitness,depth,nodes,number_of_the_generation,time_since_the_start_of_the_evolution,seed,test_fitness
281324.7025464922,10,1320,1,4.320465087890625,14,107841.77069194178
281190.35484099155,10,1218,2,12.274261236190796,14,107841.77069194178
273963.7515143539,10,1364,3,22.958667755126953,14,106023.30230609587
273782.6963368728,10,1231,4,36.41325497627258,14,105942.49142585923
272869.5991680393,10,1980,5,52.756508350372314,14,105942.49142585923
272044.8861543035,10,1504,6,72.01172709465027,14,104972.60507089681
270368.13876752846,10,1449,7,94.20979118347168,14,103350.59007709353
270368.13876752846,10,1449,8,119.49419069290161,14,103350.59007709353
270368.13876752846,10,1449,9,147.9625186920166,14,103350.59007709353
270325.79016816895,10,1762,10,179.66299986839294,14,104741.18697671551
270256.20479102066,10,1435,11,215.79009890556335,14,103350.59007709353
269878.2415242619,10,1435,12,255.27197551727295,14,102382.18521315705
269168.09389414423,10,1449,13,298.10845494270325,14,102767.00744397256
268771.49456506176,10,1565,14,344.5403130054474,14,103350.59007709353
267584.17942433455,10,1969,15,394.3372130393982,14,103288.34358262859
267584.17942433455,10,1969,16,447.79963850975037,14,103288.34358262859
267584.17942433455,10,1969,17,504.894864320755,14,104274.66878733528
266112.5282810486,10,1969,18,566.0232744216919,14,103288.34358262859
266112.5282810486,10,1969,19,631.0854954719543,14,103288.34358262859
265438.0057165408,10,1787,20,700.1030399799347,14,103111.43770920951
265438.0057165408,10,1787,21,773.3231885433197,14,103111.43770920951
263982.7212318218,10,1707,22,850.5010573863983,14,103474.36636809068
262808.78985023295,10,1707,23,931.4688217639923,14,103004.42135252045
262808.78985023295,10,1707,24,1016.5125064849854,14,101741.6141843865
262808.78985023295,10,1707,25,1105.3389666080475,14,101741.6141843865
262808.78985023295,10,1707,26,1197.8177752494812,14,101741.6141843865
262808.78985023295,10,1707,27,1294.2861058712006,14,104300.21553302222
262453.7411677062,10,1754,28,1394.4592154026031,14,103004.42135252045
262453.7411677062,10,1754,29,1498.2691588401794,14,103004.42135252045
262453.7411677062,10,1754,30,1605.7452082633972,14,103004.42135252045
262453.7411677062,10,1754,31,1717.1834089756012,14,103004.42135252045
261687.88316185944,10,1840,32,1832.1743450164795,14,101741.6141843865
261687.88316185944,10,1840,33,1950.705599308014,14,101613.31079213027
261687.88316185944,10,1840,34,2072.819656610489,14,101613.31079213027
261359.1314666828,10,1498,35,2198.7871289253235,14,106697.0681984663
261359.1314666828,10,1498,36,2328.4974143505096,14,101741.6141843865
261359.1314666828,10,1498,37,2461.8719351291656,14,101741.6141843865
