method,params,model,seed,train_score,test_score,grid_search_time,time,test_ind
FeatureToolsFS,"{'feature_learning__pct_corr_threshold': [0.6, 0.7, 0.8, 0.9, 0.95]}",DT,22,453535.5257798234,1380066.105782588,5.412101745605469e-05,0.14574766159057617,"[""['season', 'yr', 'mnth', 'holiday', 'weekday', 'workingday', 'weathersit', 'temp', 'hum', 'windspeed']""]"
FeatureToolsFS,"{'feature_learning__pct_corr_threshold': [0.6, 0.7, 0.8, 0.9, 0.95]}",DT,21,453535.5257798234,1380066.105782588,5.1975250244140625e-05,0.15120649337768555,"[""['season', 'yr', 'mnth', 'holiday', 'weekday', 'workingday', 'weathersit', 'temp', 'hum', 'windspeed']""]"
FeatureToolsFS,"{'feature_learning__pct_corr_threshold': [0.6, 0.7, 0.8, 0.9, 0.95]}",DT,24,453535.5257798234,1380066.105782588,4.696846008300781e-05,0.14539146423339844,"[""['season', 'yr', 'mnth', 'holiday', 'weekday', 'workingday', 'weathersit', 'temp', 'hum', 'windspeed']""]"
FeatureToolsFS,"{'feature_learning__pct_corr_threshold': [0.6, 0.7, 0.8, 0.9, 0.95]}",DT,25,453535.5257798234,1380066.105782588,4.57763671875e-05,0.14607667922973633,"[""['season', 'yr', 'mnth', 'holiday', 'weekday', 'workingday', 'weathersit', 'temp', 'hum', 'windspeed']""]"
FeatureToolsFS,"{'feature_learning__pct_corr_threshold': [0.6, 0.7, 0.8, 0.9, 0.95]}",DT,15,453535.5257798234,1380066.105782588,5.8650970458984375e-05,0.1532304286956787,"[""['season', 'yr', 'mnth', 'holiday', 'weekday', 'workingday', 'weathersit', 'temp', 'hum', 'windspeed']""]"
FeatureToolsFS,"{'feature_learning__pct_corr_threshold': [0.6, 0.7, 0.8, 0.9, 0.95]}",DT,26,453535.5257798234,1380066.105782588,5.412101745605469e-05,0.17278456687927246,"[""['season', 'yr', 'mnth', 'holiday', 'weekday', 'workingday', 'weathersit', 'temp', 'hum', 'windspeed']""]"
FeatureToolsFS,"{'feature_learning__pct_corr_threshold': [0.6, 0.7, 0.8, 0.9, 0.95]}",DT,27,453535.5257798234,1380066.105782588,6.270408630371094e-05,0.15257024765014648,"[""['season', 'yr', 'mnth', 'holiday', 'weekday', 'workingday', 'weathersit', 'temp', 'hum', 'windspeed']""]"
FeatureToolsFS,"{'feature_learning__pct_corr_threshold': [0.6, 0.7, 0.8, 0.9, 0.95]}",DT,29,453535.5257798234,1380066.105782588,5.9604644775390625e-05,0.1307697296142578,"[""['season', 'yr', 'mnth', 'holiday', 'weekday', 'workingday', 'weathersit', 'temp', 'hum', 'windspeed']""]"
FeatureToolsFS,"{'feature_learning__pct_corr_threshold': [0.6, 0.7, 0.8, 0.9, 0.95]}",DT,20,453535.5257798234,1380066.105782588,5.412101745605469e-05,0.1591799259185791,"[""['season', 'yr', 'mnth', 'holiday', 'weekday', 'workingday', 'weathersit', 'temp', 'hum', 'windspeed']""]"
FeatureToolsFS,"{'feature_learning__pct_corr_threshold': [0.6, 0.7, 0.8, 0.9, 0.95]}",DT,23,453535.5257798234,1380066.105782588,5.1975250244140625e-05,0.14125704765319824,"[""['season', 'yr', 'mnth', 'holiday', 'weekday', 'workingday', 'weathersit', 'temp', 'hum', 'windspeed']""]"
FeatureToolsFS,"{'feature_learning__pct_corr_threshold': [0.6, 0.7, 0.8, 0.9, 0.95]}",DT,28,453535.5257798234,1380066.105782588,4.5299530029296875e-05,0.12443351745605469,"[""['season', 'yr', 'mnth', 'holiday', 'weekday', 'workingday', 'weathersit', 'temp', 'hum', 'windspeed']""]"
