fitness,depth,nodes,number_of_the_generation,time_since_the_start_of_the_evolution,seed,test_fitness
1.0,10,570,1,179.31262159347534,18,1.0
1.0,10,570,2,477.9076797962189,18,1.0
1.0,10,570,3,893.6981339454651,18,0.949616368286445
1.0,10,570,4,1431.2242856025696,18,0.949616368286445
1.0,10,570,5,2089.5065438747406,18,0.949616368286445
1.0,10,570,6,2865.8424854278564,18,1.0
1.0,10,570,7,3746.7492039203644,18,0.949616368286445
1.0,10,570,8,4742.890913248062,18,1.0
1.0,10,570,9,5841.184393167496,18,1.0
1.0,10,570,10,7048.539479255676,18,1.0
1.0,10,570,11,8366.019090890884,18,1.0
1.0,10,570,12,9796.1882853508,18,1.0
1.0,10,570,13,11342.18100309372,18,1.0
1.0,10,570,14,13006.517551660538,18,1.0
1.0,10,570,15,14788.773178815842,18,1.0
1.0,10,570,16,16689.222173690796,18,1.0
1.0,10,570,17,18707.178393363953,18,1.0
1.0,10,570,18,20842.109071969986,18,1.0
1.0,10,570,19,23092.419916152954,18,1.0
1.0,10,570,20,25459.268043994904,18,1.0
1.0,10,570,21,27942.987310647964,18,1.0
1.0,10,570,22,30545.327073574066,18,1.0
1.0,10,570,23,33262.43813419342,18,1.0
1.0,10,570,24,36097.57227921486,18,1.0
1.0,10,570,25,39051.377027988434,18,1.0
1.0,10,570,26,42122.843021154404,18,1.0
1.0,10,570,27,45313.0959880352,18,1.0
1.0,10,570,28,48622.04765200615,18,1.0
1.0,10,570,29,52048.91097044945,18,1.0
1.0,10,570,30,55593.332164764404,18,1.0
1.0,10,570,31,59257.8903093338,18,1.0
1.0,10,570,32,63042.54753136635,18,1.0
1.0,10,570,33,66946.45974326134,18,1.0
1.0,10,570,34,70967.18556213379,18,1.0
1.0,10,570,35,75103.01288294792,18,1.0
1.0,10,570,36,79350.45452046394,18,1.0
1.0,10,570,37,83711.88868808746,18,1.0
1.0,10,570,38,88186.03908848763,18,1.0
1.0,10,570,39,92772.69589114189,18,1.0
1.0,10,570,40,97471.19895362854,18,1.0
1.0,10,570,41,102260.2274620533,18,1.0
1.0,10,570,42,107117.44293451309,18,1.0
1.0,10,570,43,112043.44765758514,18,1.0
1.0,10,570,44,117037.15570425987,18,1.0
1.0,10,570,45,122101.01241612434,18,1.0
1.0,10,570,46,127235.3911178112,18,1.0
1.0,10,570,47,132441.53544068336,18,1.0
1.0,10,570,48,137720.84681606293,18,1.0
1.0,10,570,49,143073.6461942196,18,1.0
1.0,10,570,50,148501.16742682457,18,1.0
1.0,10,570,51,154003.49371767044,18,1.0
1.0,10,570,52,159580.72169208527,18,1.0
1.0,10,570,53,165230.93118190765,18,1.0
1.0,10,570,54,170954.72661805153,18,1.0
1.0,10,570,55,176751.64462566376,18,1.0
1.0,10,570,56,182621.9025976658,18,1.0
1.0,10,570,57,188567.1954536438,18,1.0
1.0,10,570,58,194587.72799682617,18,1.0
1.0,10,570,59,200685.89510512352,18,1.0
1.0,10,570,60,206862.5869421959,18,1.0
1.0,10,570,61,213116.11819458008,18,1.0
1.0,10,570,62,219447.03491592407,18,1.0
1.0,10,570,63,225854.92132806778,18,1.0
1.0,10,570,64,232337.913428545,18,1.0
1.0,10,570,65,238895.9808690548,18,1.0
1.0,10,570,66,245528.12858104706,18,1.0
1.0,10,570,67,252235.00890541077,18,0.949616368286445
1.0,10,570,68,259016.5128223896,18,1.0
1.0,10,570,69,265872.631428957,18,1.0
1.0,10,570,70,272803.17486572266,18,1.0
1.0,10,570,71,279810.62167596817,18,1.0
1.0,10,570,72,286894.9211728573,18,1.0
1.0,10,570,73,294057.30159926414,18,1.0
1.0,10,570,74,301296.3792614937,18,1.0
1.0,10,570,75,308612.51780581474,18,1.0
1.0,10,570,76,316005.799700737,18,1.0
1.0,10,570,77,323477.42072582245,18,1.0
1.0,10,570,78,331027.72527599335,18,1.0
1.0,10,570,79,338658.2188153267,18,1.0
1.0,10,570,80,346366.53942251205,18,1.0
1.0,10,570,81,354151.8161711693,18,1.0
1.0,10,570,82,362011.8939099312,18,1.0
1.0,10,570,83,369945.35184526443,18,1.0
1.0,10,570,84,377952.5279314518,18,1.0
1.0,10,570,85,386033.4719376564,18,1.0
1.0,10,570,86,394189.9603981972,18,1.0
1.0,10,570,87,402422.5607690811,18,1.0
1.0,10,570,88,410729.3536260128,18,1.0
1.0,10,570,89,419109.6405632496,18,1.0
1.0,10,570,90,427563.78588581085,18,1.0
