fitness,depth,nodes,number_of_the_generation,time_since_the_start_of_the_evolution,seed
424517.627141528,2,16,1,0.4967234134674072,0
424114.6257529531,2,15,2,0.9990391731262207,0
424114.6257529531,2,13,3,1.4904422760009766,0
424114.6257529531,2,16,4,1.9889931678771973,0
424114.6257529531,2,14,5,2.478583812713623,0
424114.6257529531,2,16,6,3.1027891635894775,0
424114.6257529531,2,13,7,3.5729100704193115,0
424114.6257529531,2,15,8,4.058352708816528,0
424114.6257529531,2,16,9,4.540122032165527,0
424114.6257529531,2,11,10,5.023712635040283,0
424114.6257529531,2,9,11,5.565985441207886,0
424517.627141528,2,14,12,6.195976257324219,0
424114.6257529531,2,10,13,6.668827056884766,0
424114.6257529531,2,13,14,7.171186685562134,0
424114.6257529531,2,16,15,7.651465892791748,0
424114.6257529531,2,16,16,8.153390169143677,0
424114.6257529531,2,16,17,8.646460771560669,0
424114.6257529531,2,11,18,9.269642114639282,0
424114.6257529531,2,15,19,9.762657642364502,0
424114.6257529531,2,13,20,10.254578351974487,0
424517.627141528,2,16,21,10.736466646194458,0
424114.6257529531,2,15,22,11.221372604370117,0
424517.627141528,2,12,23,11.715829849243164,0
424517.627141528,2,16,24,12.364729404449463,0
424114.6257529531,2,16,25,12.855822801589966,0
424114.6257529531,2,13,26,13.35334825515747,0
424114.6257529531,2,12,27,13.855065822601318,0
424517.627141528,2,15,28,14.343917608261108,0
424114.6257529531,2,16,29,14.92021107673645,0
424114.6257529531,2,16,30,15.401597738265991,0
424114.6257529531,2,12,31,15.878203868865967,0
424114.6257529531,2,15,32,16.43489122390747,0
424114.6257529531,2,11,33,16.92125391960144,0
424517.627141528,2,11,34,17.38130283355713,0
424114.6257529531,2,15,35,17.957361698150635,0
424114.6257529531,2,16,36,18.435494422912598,0
424114.6257529531,2,13,37,18.940175771713257,0
424114.6257529531,2,15,38,19.44425940513611,0
424114.6257529531,2,11,39,19.916059017181396,0
424114.6257529531,2,16,40,20.405996084213257,0
424114.6257529531,2,16,41,21.07833242416382,0
424114.6257529531,2,13,42,21.556804656982422,0
424114.6257529531,2,16,43,22.047070026397705,0
424114.6257529531,2,11,44,22.534945964813232,0
427003.8585922583,2,7,45,23.013492584228516,0
424114.6257529531,2,13,46,23.52043843269348,0
424114.6257529531,2,16,47,24.16865563392639,0
424517.627141528,2,15,48,24.65400791168213,0
424114.6257529531,2,16,49,25.14517903327942,0
424114.6257529531,2,15,50,25.631431102752686,0
429241.5325647513,2,15,51,26.11863660812378,0
425834.1049947183,2,16,52,26.60077404975891,0
424114.6257529531,2,14,53,27.259971141815186,0
424517.627141528,2,13,54,27.739636421203613,0
424114.6257529531,2,14,55,28.22574734687805,0
424517.627141528,2,16,56,28.690837860107422,0
427003.8585922583,2,14,57,29.171956300735474,0
424517.627141528,2,15,58,29.674675464630127,0
424114.6257529531,2,11,59,30.370346307754517,0
424517.627141528,2,12,60,30.85779595375061,0
424517.627141528,2,8,61,31.338420867919922,0
424114.6257529531,2,10,62,31.825505256652832,0
424114.6257529531,2,13,63,32.31570267677307,0
424114.6257529531,2,13,64,32.92743444442749,0
424114.6257529531,2,16,65,33.41050910949707,0
424114.6257529531,2,16,66,33.896910190582275,0
424114.6257529531,2,13,67,34.38327622413635,0
424114.6257529531,2,12,68,34.87808418273926,0
424517.627141528,2,10,69,35.370389461517334,0
424114.6257529531,2,15,70,35.99910879135132,0
424114.6257529531,2,11,71,36.48763108253479,0
424114.6257529531,2,16,72,36.97597694396973,0
424114.6257529531,2,16,73,37.481231689453125,0
424114.6257529531,2,16,74,37.952529430389404,0
424114.6257529531,2,14,75,38.44722843170166,0
424517.627141528,2,13,76,39.0719313621521,0
424114.6257529531,2,12,77,39.5670428276062,0
424114.6257529531,2,16,78,40.049458742141724,0
424114.6257529531,2,16,79,40.54184103012085,0
424114.6257529531,2,13,80,41.022159814834595,0
425834.1049947183,2,9,81,41.50448179244995,0
424114.6257529531,2,15,82,42.14182090759277,0
424517.627141528,2,16,83,42.631348848342896,0
424114.6257529531,2,15,84,43.11220741271973,0
424114.6257529531,2,15,85,43.42648124694824,0
424114.6257529531,2,15,86,43.74655365943909,0
424114.6257529531,2,13,87,44.05796504020691,0
424114.6257529531,2,13,88,44.458892822265625,0
424114.6257529531,2,13,89,44.78350520133972,0
424114.6257529531,2,13,90,45.1037437915802,0
424114.6257529531,2,12,91,45.42129588127136,0
424114.6257529531,2,15,92,45.742918252944946,0
424114.6257529531,2,16,93,46.15996503829956,0
424114.6257529531,2,15,94,46.47798562049866,0
424114.6257529531,2,13,95,46.79676270484924,0
424114.6257529531,2,16,96,47.1152548789978,0
424114.6257529531,2,13,97,47.42778563499451,0
424517.627141528,2,15,98,47.73997521400452,0
424517.627141528,2,15,99,48.1699104309082,0
424114.6257529531,2,12,100,48.47606182098389,0
424517.627141528,2,13,101,48.78539967536926,0
424114.6257529531,2,16,102,49.10324430465698,0
424114.6257529531,2,16,103,49.41340517997742,0
424114.6257529531,2,16,104,49.73874759674072,0
424114.6257529531,2,16,105,50.164926052093506,0
424114.6257529531,2,10,106,50.46992874145508,0
424114.6257529531,2,15,107,50.77950048446655,0
424114.6257529531,2,15,108,51.10722732543945,0
424114.6257529531,2,11,109,51.423850536346436,0
425834.1049947183,2,8,110,51.72723364830017,0
424114.6257529531,2,12,111,52.161349296569824,0
424517.627141528,2,11,112,52.473817348480225,0
424114.6257529531,2,16,113,52.78795623779297,0
424114.6257529531,2,13,114,53.09098839759827,0
424517.627141528,2,11,115,53.41045069694519,0
424114.6257529531,2,16,116,53.72449564933777,0
425834.1049947183,2,8,117,54.12729573249817,0
424114.6257529531,2,15,118,54.45123267173767,0
424114.6257529531,2,11,119,54.7741916179657,0
424114.6257529531,2,16,120,55.0982940196991,0
424114.6257529531,2,16,121,55.41160225868225,0
424114.6257529531,2,13,122,55.80763578414917,0
424114.6257529531,2,15,123,56.135236501693726,0
424114.6257529531,2,13,124,56.44945192337036,0
424517.627141528,2,12,125,56.762898683547974,0
424114.6257529531,2,15,126,57.077465295791626,0
424114.6257529531,2,14,127,57.39667105674744,0
424517.627141528,2,15,128,57.817768573760986,0
424114.6257529531,2,16,129,58.13459014892578,0
424114.6257529531,2,15,130,58.44307518005371,0
424114.6257529531,2,15,131,58.76853013038635,0
424114.6257529531,2,16,132,59.0869197845459,0
424517.627141528,2,14,133,59.41020584106445,0
424114.6257529531,2,13,134,59.81835675239563,0
424114.6257529531,2,12,135,60.127766847610474,0
424114.6257529531,2,13,136,60.45449995994568,0
424114.6257529531,2,14,137,60.79086351394653,0
424114.6257529531,2,15,138,61.09934186935425,0
429241.5325647513,2,8,139,61.40959143638611,0
427003.8585922583,2,11,140,61.94399571418762,0
424517.627141528,2,15,141,62.25364446640015,0
