fitness,depth,nodes,number_of_the_generation,time_since_the_start_of_the_evolution,seed
424114.6257529531,2,14,1,0.4984438419342041,1
424114.6257529531,2,15,2,0.998586893081665,1
424114.6257529531,2,14,3,1.4986803531646729,1
424114.6257529531,2,14,4,1.9850854873657227,1
424114.6257529531,2,16,5,2.4860336780548096,1
424114.6257529531,2,13,6,3.085706949234009,1
424114.6257529531,2,16,7,3.5688400268554688,1
427003.8585922583,2,9,8,4.077781438827515,1
424114.6257529531,2,15,9,4.577251195907593,1
424114.6257529531,2,16,10,5.071140289306641,1
424114.6257529531,2,15,11,5.5698816776275635,1
424114.6257529531,2,14,12,6.218893766403198,1
424114.6257529531,2,13,13,6.719254493713379,1
424114.6257529531,2,16,14,7.192635774612427,1
424114.6257529531,2,16,15,7.686564683914185,1
424114.6257529531,2,16,16,8.183249711990356,1
424114.6257529531,2,13,17,8.683178186416626,1
424114.6257529531,2,16,18,9.337045431137085,1
424517.627141528,2,15,19,9.802650690078735,1
425834.1049947183,2,13,20,10.289762735366821,1
424114.6257529531,2,13,21,10.825037717819214,1
424114.6257529531,2,14,22,11.349939584732056,1
424114.6257529531,2,14,23,12.00741171836853,1
424517.627141528,2,16,24,12.504536390304565,1
424114.6257529531,2,14,25,12.981169700622559,1
424114.6257529531,2,16,26,13.46022891998291,1
425834.1049947183,2,12,27,13.957967758178711,1
424517.627141528,2,8,28,14.44429612159729,1
424114.6257529531,2,13,29,15.099056720733643,1
425834.1049947183,2,16,30,15.571227312088013,1
424517.627141528,2,9,31,16.066321849822998,1
424114.6257529531,2,14,32,16.547844171524048,1
424114.6257529531,2,15,33,17.03436779975891,1
424114.6257529531,2,14,34,17.51557946205139,1
424114.6257529531,2,14,35,18.18341875076294,1
424517.627141528,2,11,36,18.6588191986084,1
425834.1049947183,2,15,37,19.13415241241455,1
424114.6257529531,2,13,38,19.625995635986328,1
424114.6257529531,2,12,39,20.120213508605957,1
424517.627141528,2,15,40,20.615230321884155,1
424517.627141528,2,10,41,21.289283514022827,1
424517.627141528,2,14,42,21.79727339744568,1
424114.6257529531,2,15,43,22.270232915878296,1
424114.6257529531,2,10,44,22.758670568466187,1
424114.6257529531,2,14,45,23.248385190963745,1
424114.6257529531,2,13,46,23.7209575176239,1
424517.627141528,2,12,47,24.379340410232544,1
424114.6257529531,2,16,48,24.866801977157593,1
424114.6257529531,2,16,49,25.358559131622314,1
424114.6257529531,2,12,50,25.861435890197754,1
424114.6257529531,2,13,51,26.346791744232178,1
424114.6257529531,2,14,52,26.830397367477417,1
424114.6257529531,2,16,53,27.490697622299194,1
425834.1049947183,2,16,54,27.97676968574524,1
424114.6257529531,2,16,55,28.466479539871216,1
424114.6257529531,2,15,56,28.962512493133545,1
424517.627141528,2,10,57,29.463276863098145,1
424114.6257529531,2,14,58,30.120540618896484,1
424114.6257529531,2,15,59,30.593212604522705,1
424517.627141528,2,12,60,31.105472326278687,1
424114.6257529531,2,13,61,31.58363652229309,1
424114.6257529531,2,16,62,32.07728314399719,1
424114.6257529531,2,13,63,32.56995964050293,1
424114.6257529531,2,12,64,33.260234117507935,1
424114.6257529531,2,16,65,33.75281095504761,1
424114.6257529531,2,16,66,34.2360258102417,1
424114.6257529531,2,16,67,34.7253623008728,1
424114.6257529531,2,13,68,35.22329831123352,1
424114.6257529531,2,16,69,35.71992540359497,1
424114.6257529531,2,15,70,36.39301872253418,1
424114.6257529531,2,14,71,36.877216815948486,1
424114.6257529531,2,14,72,37.36875081062317,1
424517.627141528,2,13,73,37.87178063392639,1
424114.6257529531,2,10,74,38.366522550582886,1
424114.6257529531,2,16,75,38.86992692947388,1
424114.6257529531,2,10,76,39.52637696266174,1
424517.627141528,2,15,77,40.022603273391724,1
424114.6257529531,2,14,78,40.524545669555664,1
424114.6257529531,2,16,79,41.02182579040527,1
425834.1049947183,2,11,80,41.520094871520996,1
424114.6257529531,2,16,81,42.013110876083374,1
424114.6257529531,2,15,82,42.672181129455566,1
424114.6257529531,2,16,83,43.174870014190674,1
424517.627141528,2,16,84,43.68055963516235,1
424114.6257529531,2,13,85,44.16836071014404,1
424114.6257529531,2,16,86,44.64589834213257,1
424517.627141528,2,16,87,45.28861093521118,1
424114.6257529531,2,14,88,45.77806758880615,1
424114.6257529531,2,14,89,46.28733968734741,1
424114.6257529531,2,11,90,46.77045035362244,1
424114.6257529531,2,11,91,47.27677845954895,1
427003.8585922583,2,12,92,47.76482391357422,1
424114.6257529531,2,15,93,48.41849136352539,1
424517.627141528,2,14,94,48.91315984725952,1
424114.6257529531,2,16,95,49.399768114089966,1
424114.6257529531,2,15,96,49.87937808036804,1
424114.6257529531,2,16,97,50.36751890182495,1
424114.6257529531,2,16,98,50.87250804901123,1
424114.6257529531,2,13,99,51.52804613113403,1
425834.1049947183,2,11,100,52.018099784851074,1
424114.6257529531,2,15,101,52.520421743392944,1
424114.6257529531,2,15,102,53.052510261535645,1
424517.627141528,2,10,103,53.579286098480225,1
424114.6257529531,2,13,104,54.071532249450684,1
424114.6257529531,2,12,105,54.74543356895447,1
424114.6257529531,2,13,106,55.23450469970703,1
424114.6257529531,2,15,107,55.7552547454834,1
424114.6257529531,2,16,108,56.244006872177124,1
424517.627141528,2,16,109,56.719467639923096,1
424114.6257529531,2,14,110,57.34985852241516,1
424114.6257529531,2,15,111,57.82077383995056,1
424114.6257529531,2,14,112,58.3068265914917,1
424114.6257529531,2,13,113,58.81461691856384,1
424517.627141528,2,14,114,59.30405235290527,1
424114.6257529531,2,16,115,59.812676191329956,1
424114.6257529531,2,15,116,60.47634315490723,1
424114.6257529531,2,15,117,60.96268367767334,1
424114.6257529531,2,13,118,61.45246434211731,1
424114.6257529531,2,13,119,61.93746542930603,1
424517.627141528,2,13,120,62.431761264801025,1
425834.1049947183,2,13,121,62.91651177406311,1
424517.627141528,2,16,122,63.55183243751526,1
424114.6257529531,2,12,123,64.03155851364136,1
424114.6257529531,2,16,124,64.54550004005432,1
424114.6257529531,2,13,125,65.03130602836609,1
424114.6257529531,2,14,126,65.51988053321838,1
424114.6257529531,2,15,127,66.0029661655426,1
424114.6257529531,2,14,128,66.66195797920227,1
424114.6257529531,2,16,129,67.15752172470093,1
424517.627141528,2,15,130,67.64628577232361,1
424114.6257529531,2,16,131,68.14197635650635,1
424114.6257529531,2,12,132,68.6411235332489,1
434028.9359217433,2,13,133,69.12454223632812,1
424517.627141528,2,15,134,69.76911878585815,1
424114.6257529531,2,16,135,70.26967263221741,1
425834.1049947183,2,12,136,70.75394248962402,1
424114.6257529531,2,14,137,71.24604558944702,1
424114.6257529531,2,16,138,71.72000527381897,1
424114.6257529531,2,16,139,72.3432970046997,1
424114.6257529531,2,16,140,72.82086968421936,1
424114.6257529531,2,16,141,73.3053126335144,1
424114.6257529531,2,13,142,73.79590439796448,1
424114.6257529531,2,16,143,74.28524875640869,1
424114.6257529531,2,11,144,74.76367902755737,1
424114.6257529531,2,15,145,75.43175601959229,1
424114.6257529531,2,16,146,75.9275426864624,1
424114.6257529531,2,12,147,76.4040298461914,1
425834.1049947183,2,12,148,76.72356009483337,1
424114.6257529531,2,15,149,77.05915379524231,1
424114.6257529531,2,13,150,77.37499022483826,1
424114.6257529531,2,15,151,77.80535006523132,1
424114.6257529531,2,14,152,78.12226557731628,1
424114.6257529531,2,13,153,78.44864273071289,1
424114.6257529531,2,13,154,78.78858399391174,1
424114.6257529531,2,16,155,79.1283631324768,1
424114.6257529531,2,15,156,79.4653959274292,1
424517.627141528,2,16,157,79.92598032951355,1
424114.6257529531,2,15,158,80.24155974388123,1
424114.6257529531,2,15,159,80.63100361824036,1
424114.6257529531,2,16,160,80.99471950531006,1
424114.6257529531,2,16,161,81.38108539581299,1
424114.6257529531,2,16,162,81.7942214012146,1
424114.6257529531,2,15,163,82.3062469959259,1
424114.6257529531,2,15,164,82.63720107078552,1
424114.6257529531,2,11,165,83.11884689331055,1
424114.6257529531,2,16,166,83.51435708999634,1
424114.6257529531,2,14,167,83.8469705581665,1
424114.6257529531,2,15,168,84.4052381515503,1
424114.6257529531,2,16,169,84.91549324989319,1
424114.6257529531,2,16,170,85.42219042778015,1
424114.6257529531,2,13,171,85.90033078193665,1
424114.6257529531,2,15,172,86.37268662452698,1
424114.6257529531,2,13,173,86.85774564743042,1
424114.6257529531,2,14,174,87.49998450279236,1
424114.6257529531,2,12,175,87.97211527824402,1
424114.6257529531,2,16,176,88.45575284957886,1
424114.6257529531,2,13,177,88.97088170051575,1
424114.6257529531,2,14,178,89.49648404121399,1
424114.6257529531,2,15,179,89.97997522354126,1
424114.6257529531,2,14,180,90.70679211616516,1
424114.6257529531,2,14,181,91.20421481132507,1
424114.6257529531,2,14,182,91.68909740447998,1
424114.6257529531,2,14,183,92.17821097373962,1
424114.6257529531,2,16,184,92.64738988876343,1
424114.6257529531,2,12,185,93.13369297981262,1
