fitness,depth,nodes,number_of_the_generation,time_since_the_start_of_the_evolution,seed
424114.6257529531,2,15,1,0.48914575576782227,29
424114.6257529531,2,16,2,0.9606966972351074,29
424517.627141528,2,15,3,1.4479210376739502,29
424114.6257529531,2,14,4,1.923933982849121,29
424114.6257529531,2,14,5,2.4047999382019043,29
424114.6257529531,2,15,6,3.0057432651519775,29
424114.6257529531,2,16,7,3.4979591369628906,29
424114.6257529531,2,13,8,3.9903132915496826,29
424517.627141528,2,11,9,4.468766927719116,29
424114.6257529531,2,16,10,4.974541902542114,29
424517.627141528,2,13,11,5.471864938735962,29
424114.6257529531,2,15,12,6.117270231246948,29
424114.6257529531,2,15,13,6.602933645248413,29
424517.627141528,2,15,14,7.085759401321411,29
424114.6257529531,2,13,15,7.589353322982788,29
424517.627141528,2,16,16,8.081857681274414,29
434616.9798091478,2,10,17,8.555397272109985,29
424114.6257529531,2,13,18,9.168211460113525,29
424114.6257529531,2,13,19,9.652463436126709,29
424114.6257529531,2,11,20,10.142823219299316,29
424114.6257529531,2,15,21,10.618427991867065,29
424114.6257529531,2,13,22,11.124067306518555,29
424114.6257529531,2,14,23,11.753188610076904,29
424114.6257529531,2,14,24,12.229686498641968,29
424114.6257529531,2,12,25,12.71656584739685,29
424114.6257529531,2,16,26,13.200121641159058,29
424114.6257529531,2,16,27,13.673012971878052,29
424114.6257529531,2,14,28,14.14621615409851,29
424114.6257529531,2,16,29,14.802461624145508,29
424114.6257529531,2,16,30,15.283778190612793,29
424114.6257529531,2,16,31,15.774877071380615,29
424517.627141528,2,13,32,16.245825052261353,29
424114.6257529531,2,15,33,16.73057270050049,29
424114.6257529531,2,14,34,17.22915768623352,29
424114.6257529531,2,15,35,17.89357566833496,29
424114.6257529531,2,15,36,18.373799085617065,29
424517.627141528,2,16,37,18.850952863693237,29
424114.6257529531,2,16,38,19.344462871551514,29
424114.6257529531,2,13,39,19.849109888076782,29
424114.6257529531,2,15,40,20.34252667427063,29
424517.627141528,2,14,41,20.95629072189331,29
424114.6257529531,2,15,42,21.439650058746338,29
424114.6257529531,2,16,43,21.93431282043457,29
424114.6257529531,2,16,44,22.41921854019165,29
424517.627141528,2,11,45,22.91215705871582,29
424114.6257529531,2,11,46,23.573129653930664,29
424114.6257529531,2,12,47,24.05831742286682,29
424114.6257529531,2,15,48,24.556206226348877,29
424114.6257529531,2,9,49,25.041749954223633,29
424114.6257529531,2,15,50,25.53376030921936,29
424114.6257529531,2,10,51,26.01101016998291,29
424114.6257529531,2,16,52,26.650823831558228,29
424114.6257529531,2,11,53,27.12090015411377,29
424114.6257529531,2,15,54,27.621073007583618,29
424114.6257529531,2,11,55,28.097272157669067,29
424114.6257529531,2,15,56,28.575867176055908,29
424114.6257529531,2,15,57,29.04762315750122,29
424114.6257529531,2,16,58,29.690049171447754,29
424114.6257529531,2,14,59,30.179266214370728,29
424114.6257529531,2,14,60,30.67027187347412,29
424114.6257529531,2,16,61,31.164666652679443,29
424517.627141528,2,14,62,31.669420957565308,29
424517.627141528,2,13,63,32.04844927787781,29
424114.6257529531,2,14,64,32.67104625701904,29
424114.6257529531,2,14,65,33.1278178691864,29
424114.6257529531,2,15,66,33.58293080329895,29
424517.627141528,2,12,67,34.031940937042236,29
424114.6257529531,2,16,68,34.41505551338196,29
424517.627141528,2,13,69,34.88864326477051,29
424114.6257529531,2,11,70,35.34264802932739,29
427003.8585922583,2,16,71,35.662593841552734,29
424114.6257529531,2,16,72,35.979859352111816,29
424114.6257529531,2,15,73,36.304935455322266,29
424114.6257529531,2,14,74,36.703824281692505,29
424114.6257529531,2,15,75,37.18521976470947,29
424114.6257529531,2,16,76,37.829033613204956,29
424114.6257529531,2,15,77,38.312763929367065,29
424114.6257529531,2,16,78,38.76491379737854,29
424517.627141528,2,12,79,39.13184404373169,29
424517.627141528,2,15,80,39.44050121307373,29
424517.627141528,2,8,81,39.84574604034424,29
424517.627141528,2,10,82,40.16617727279663,29
424114.6257529531,2,12,83,40.488667011260986,29
424114.6257529531,2,14,84,40.827186822891235,29
424114.6257529531,2,16,85,41.14736747741699,29
424114.6257529531,2,12,86,41.46142601966858,29
424114.6257529531,2,16,87,41.885488510131836,29
424114.6257529531,2,15,88,42.202102184295654,29
424114.6257529531,2,15,89,42.518413066864014,29
424114.6257529531,2,14,90,42.840734243392944,29
424114.6257529531,2,14,91,43.1502640247345,29
424114.6257529531,2,15,92,43.49778962135315,29
424114.6257529531,2,13,93,43.98746609687805,29
424114.6257529531,2,11,94,44.31031346321106,29
424114.6257529531,2,13,95,44.62691950798035,29
424114.6257529531,2,9,96,44.945796251297,29
424114.6257529531,2,13,97,45.26586389541626,29
424114.6257529531,2,16,98,45.57788109779358,29
424517.627141528,2,11,99,46.04151105880737,29
424114.6257529531,2,16,100,46.41776490211487,29
425834.1049947183,2,16,101,46.739967346191406,29
425834.1049947183,2,13,102,47.05113625526428,29
424114.6257529531,2,13,103,47.460164308547974,29
424517.627141528,2,9,104,47.95480990409851,29
424114.6257529531,2,16,105,48.59051012992859,29
424114.6257529531,2,15,106,49.03121638298035,29
424114.6257529531,2,16,107,49.49947500228882,29
424114.6257529531,2,11,108,50.02857971191406,29
424114.6257529531,2,15,109,50.51330518722534,29
424114.6257529531,2,16,110,51.13349986076355,29
424114.6257529531,2,15,111,51.6194531917572,29
424517.627141528,2,14,112,52.07937145233154,29
424517.627141528,2,10,113,52.5386176109314,29
424114.6257529531,2,14,114,53.01201939582825,29
424114.6257529531,2,16,115,53.4723539352417,29
424114.6257529531,2,12,116,54.14210891723633,29
424114.6257529531,2,16,117,54.6472852230072,29
424114.6257529531,2,16,118,55.16550087928772,29
424114.6257529531,2,16,119,55.626309633255005,29
424114.6257529531,2,9,120,56.12535738945007,29
424517.627141528,2,13,121,56.63174223899841,29
424114.6257529531,2,13,122,57.261616468429565,29
424114.6257529531,2,15,123,57.754775285720825,29
424114.6257529531,2,16,124,58.246734380722046,29
424114.6257529531,2,16,125,58.78763508796692,29
424114.6257529531,2,16,126,59.29481530189514,29
424114.6257529531,2,13,127,59.791473627090454,29
424114.6257529531,2,15,128,60.437493085861206,29
424114.6257529531,2,15,129,61.032092809677124,29
424114.6257529531,2,14,130,61.51430702209473,29
425834.1049947183,2,12,131,62.09139943122864,29
425834.1049947183,2,12,132,62.58942151069641,29
424114.6257529531,2,13,133,63.06857895851135,29
424114.6257529531,2,14,134,63.771413803100586,29
424114.6257529531,2,15,135,64.3290102481842,29
425834.1049947183,2,15,136,64.79225540161133,29
424114.6257529531,2,16,137,65.2793128490448,29
424114.6257529531,2,16,138,65.77753329277039,29
425834.1049947183,2,13,139,66.42438673973083,29
424114.6257529531,2,15,140,66.8973126411438,29
424114.6257529531,2,13,141,67.38300108909607,29
424114.6257529531,2,14,142,67.85630869865417,29
425834.1049947183,2,16,143,68.34493803977966,29
424114.6257529531,2,11,144,68.83724570274353,29
424114.6257529531,2,15,145,69.48292279243469,29
424114.6257529531,2,13,146,69.95363116264343,29
424114.6257529531,2,14,147,70.42631149291992,29
424114.6257529531,2,14,148,70.89497566223145,29
424114.6257529531,2,14,149,71.37959909439087,29
424114.6257529531,2,15,150,71.87309789657593,29
424114.6257529531,2,14,151,72.48193502426147,29
424114.6257529531,2,16,152,72.98883032798767,29
424517.627141528,2,16,153,73.47713088989258,29
424114.6257529531,2,16,154,73.93727016448975,29
424517.627141528,2,16,155,74.42751240730286,29
424114.6257529531,2,14,156,74.91307497024536,29
424517.627141528,2,14,157,75.50731587409973,29
424114.6257529531,2,16,158,76.03912949562073,29
424114.6257529531,2,15,159,76.51597380638123,29
424114.6257529531,2,13,160,77.04626417160034,29
424114.6257529531,2,16,161,77.57331895828247,29
424114.6257529531,2,16,162,78.02133822441101,29
424114.6257529531,2,16,163,78.60137844085693,29
424517.627141528,2,9,164,79.0199294090271,29
424517.627141528,2,15,165,79.49031329154968,29
424114.6257529531,2,13,166,80.01268434524536,29
425834.1049947183,2,14,167,80.53606295585632,29
424114.6257529531,2,15,168,81.15769171714783,29
424114.6257529531,2,14,169,81.76554083824158,29
424114.6257529531,2,14,170,82.2472779750824,29
424114.6257529531,2,15,171,82.72098922729492,29
424114.6257529531,2,11,172,83.2039999961853,29
424114.6257529531,2,16,173,83.63732647895813,29
424517.627141528,2,13,174,84.16619324684143,29
424114.6257529531,2,12,175,84.62223076820374,29
424114.6257529531,2,10,176,85.11371374130249,29
424114.6257529531,2,14,177,85.595787525177,29
424114.6257529531,2,15,178,86.08517360687256,29
424114.6257529531,2,12,179,86.67098999023438,29
424517.627141528,2,14,180,87.1249725818634,29
