fitness,depth,nodes,number_of_the_generation,time_since_the_start_of_the_evolution,seed,test_fitness
228280.85882953028,10,782,1,884.2531669139862,24,103694.26566459268
209843.43287779271,10,544,2,2085.009197950363,24,110150.5514364144
209843.43287779271,10,544,3,3582.9676520824432,24,110150.5514364144
209843.43287779271,10,544,4,5354.172300338745,24,109264.8512168171
209012.59602774016,10,403,5,7348.402728796005,24,108909.49310257846
204807.16071575906,10,519,6,9612.438768148422,24,100579.46950744654
200464.70574828613,10,544,7,12167.124940633774,24,110282.04019973952
200464.70574828613,10,544,8,15039.671445608139,24,110282.04019973952
198381.9594686454,10,764,9,18273.21772670746,24,100579.46950744654
198381.9594686454,10,764,10,21898.457377910614,24,101867.64336176318
198381.9594686454,10,764,11,26156.04566001892,24,106704.26675871613
198381.9594686454,10,764,12,31057.04640197754,24,106704.26675871613
197637.58803421314,10,764,13,36714.239156246185,24,100579.46950744654
197497.55555107546,10,764,14,43076.080060720444,24,100579.46950744654
197497.55555107546,10,764,15,49885.666041851044,24,100579.46950744654
197497.55555107546,10,764,16,57466.99429297447,24,100579.46950744654
197497.55555107546,10,764,17,65873.7427842617,24,103550.6757990848
196753.18411664324,10,897,18,75105.88516330719,24,100579.46950744654
196753.18411664324,10,897,19,85154.33038115501,24,100579.46950744654
196753.18411664324,10,897,20,95974.90646266937,24,101586.00143033784
196753.18411664324,10,897,21,107613.36510252953,24,102433.60841895534
196753.18411664324,10,897,22,120082.23749184608,24,102433.60841895534
196550.96094625653,10,897,23,133432.37408185005,24,100579.46950744654
196550.96094625653,10,897,24,147683.2737967968,24,100579.46950744654
196550.96094625653,10,897,25,162830.10692429543,24,100579.46950744654
196550.96094625653,10,897,26,178872.36036729813,24,101370.25050073775
196550.96094625653,10,897,27,195827.9473798275,24,101370.25050073775
196550.96094625653,10,897,28,213695.0597691536,24,101370.25050073775
196550.96094625653,10,897,29,232478.0042335987,24,101370.25050073775
196550.96094625653,10,897,30,252166.10999035835,24,101370.25050073775
196550.96094625653,10,897,31,272778.4770655632,24,101370.25050073775
196550.96094625653,10,897,32,294306.0580687523,24,101370.25050073775
196550.96094625653,10,897,33,316778.4789838791,24,101370.25050073775
196550.96094625653,10,897,34,340190.76958322525,24,101370.25050073775
196550.96094625653,10,897,35,364522.0031003952,24,101370.25050073775
196550.96094625653,10,897,36,389739.2698664665,24,107568.03982778704
195068.06266335084,10,899,37,415851.31189107895,24,98885.82088782228
195068.06266335084,10,899,38,442856.4761312008,24,100663.29646228936
195068.06266335084,10,899,39,470748.8660943508,24,100724.65893505643
195068.06266335084,10,899,40,499530.85928702354,24,100724.65893505643
195068.06266335084,10,899,41,529171.4722094536,24,100724.65893505643
195068.06266335084,10,899,42,559655.1571457386,24,100724.65893505643
195068.06266335084,10,899,43,591022.090023756,24,100724.65893505643
195068.06266335084,10,899,44,623304.1675086021,24,100724.65893505643
195068.06266335084,10,899,45,656511.6353926659,24,100724.65893505643
195068.06266335084,10,899,46,690644.4143617153,24,100724.65893505643
195068.06266335084,10,899,47,725685.7895467281,24,100724.65893505643
195068.06266335084,10,899,48,761665.7109487057,24,100724.65893505643
195068.06266335084,10,899,49,798598.936170578,24,100724.65893505643
195068.06266335084,10,899,50,836429.2103838921,24,100724.65893505643
195068.06266335084,10,899,51,875161.8961853981,24,100724.65893505643
195068.06266335084,10,899,52,914669.3548600674,24,100724.65893505643
195068.06266335084,10,899,53,954723.7978134155,24,100724.65893505643
195068.06266335084,10,899,54,995327.6710534096,24,100724.65893505643
195068.06266335084,10,899,55,1036474.7181065083,24,100724.65893505643
195068.06266335084,10,899,56,1078171.5494840145,24,100724.65893505643
195068.06266335084,10,899,57,1120414.9609241486,24,100724.65893505643
194675.0247078236,10,863,58,1163207.9813230038,24,100385.24566042238
194675.0247078236,10,863,59,1206539.5575389862,24,100385.24566042238
194675.0247078236,10,863,60,1250413.689727068,24,100976.07413432188
194675.0247078236,10,863,61,1294827.1539497375,24,110969.2015530975
194675.0247078236,10,863,62,1339786.802255392,24,114112.0157402378
194675.0247078236,10,863,63,1385311.0885965824,24,114112.0157402378
194675.0247078236,10,863,64,1431429.7445704937,24,114112.0157402378
194675.0247078236,10,863,65,1478149.545832634,24,114112.0157402378
194675.0247078236,10,863,66,1525478.9852292538,24,114112.0157402378
