fitness,depth,nodes,number_of_the_generation,time_since_the_start_of_the_evolution,seed,test_fitness
260220.53825155375,10,2641,1,73.26028871536255,1,111303.03560523914
251484.51774584485,10,2517,2,200.2279827594757,1,100990.76563941449
249722.78532348332,10,2338,3,385.69568848609924,1,110373.69610780508
249722.78532348332,10,2338,4,633.2152602672577,1,110373.69610780508
247777.11885960287,10,2632,5,944.2254722118378,1,98848.20452746707
247777.11885960287,10,2632,6,1319.7641861438751,1,98263.40865745947
246438.04098314536,10,2500,7,1761.1415207386017,1,95899.4499999141
245780.9293584485,10,2358,8,2267.5709998607635,1,103425.32955034361
245780.9293584485,10,2358,9,2839.1026735305786,1,103425.32955034361
245780.9293584485,10,2358,10,3477.6002988815308,1,108350.79172616177
243944.09984317195,10,2575,11,4179.611740350723,1,95803.13259643501
243944.09984317195,10,2575,12,4942.801310300827,1,95899.4499999141
235559.978690155,10,2380,13,5768.022036075592,1,99145.44820679301
235559.978690155,10,2380,14,6659.443623542786,1,101816.61319238733
235559.978690155,10,2380,15,7618.033217668533,1,104672.58045326498
235559.978690155,10,2380,16,8643.420911073685,1,105689.80938345593
234688.52358350204,10,2735,17,9735.666721582413,1,100515.1837158513
233565.14010469968,10,2735,18,10894.866043567657,1,99284.03004211295
227355.05200634018,10,2735,19,12122.01724910736,1,92714.27042225662
227355.05200634018,10,2735,20,13417.035006523132,1,92714.27042225662
227355.05200634018,10,2735,21,14781.868336677551,1,92714.27042225662
227065.6945724593,10,2803,22,16217.64252614975,1,93753.39728941047
227065.6945724593,10,2803,23,17723.692442655563,1,100184.57507394686
225360.21342088492,10,2849,24,19298.34512257576,1,93150.85573342412
225360.21342088492,10,2849,25,20943.572959184647,1,93150.85573342412
225360.21342088492,10,2849,26,22660.13781261444,1,93289.43756874406
225070.85598700398,10,3052,27,24448.457671403885,1,93888.24895296626
225070.85598700398,10,3052,28,26311.42644095421,1,97121.25749539137
225070.85598700398,10,3052,29,28248.549563407898,1,98049.9795361304
